,speed
15209,76.239075
15210,131.64229
15211,148.48582
15212,135.85443
15213,117.55488
15214,24.307657
15215,137.18422
15216,7.0505185
15217,42.37609
15218,118.0427
15219,132.81535
15220,68.96508
15221,156.72066
15222,100.7815
15223,36.125328
15224,28.840946
15225,34.279068
15226,98.51665
15227,127.07167
15228,54.019875
15229,90.602745
15230,22.616228
15231,126.937546
15232,67.14298
15233,60.31661
15234,105.27943
15235,59.172745
15236,83.827354
15237,93.04468
15238,95.54225
15239,30.699953
15240,146.60564
15241,90.982124
15242,47.9134
15243,11.954355
15244,139.64102
15245,-0.20286521
15246,10.917396
15247,120.81817
15248,69.3794
15249,58.223946
15250,66.03366
15251,121.651245
15252,42.577038
15253,12.679018
15254,11.966269
15255,77.11293
15256,44.65732
15257,139.05804
15258,117.2707
15259,29.619713
15260,88.113716
15261,113.98725
15262,105.58909
15263,67.49754
15264,96.775276
15265,9.149858
15266,46.447777
15267,19.20217
15268,69.127625
15269,108.92802
15270,134.11784
15271,118.317276
15272,46.96999
15273,98.72507
15274,30.66153
15275,43.109215
15276,84.35245
15277,85.175026
15278,100.33918
15279,106.30038
15280,6.906337
15281,38.92774
15282,24.154829
15283,104.98296
15284,55.486855
15285,10.3259735
15286,19.86746
15287,20.932106
15288,86.14689
15289,106.00919
15290,101.91696
15291,78.67
15292,83.05374
15293,37.3903
15294,21.522888
15295,78.29672
15296,141.31279
15297,73.96763
15298,145.72006
15299,91.80039
15300,114.773155
15301,73.93852
15302,68.438034
15303,125.142426
15304,118.646
15305,30.593796
15306,66.2587
15307,92.13097
15308,5.087253
15309,19.534245
15310,67.23472
15311,127.57032
15312,81.04753
15313,5.8785105
15314,12.698625
15315,14.327974
15316,115.32036
15317,59.662155
15318,126.97976
15319,109.83556
15320,49.344257
15321,131.85205
15322,58.322685
15323,102.40478
15324,118.165924
15325,29.79833
15326,115.51075
15327,66.468056
15328,113.04534
15329,25.587698
15330,92.42133
15331,26.673353
15332,114.87512
15333,74.8119
15334,98.58954
15335,124.46186
15336,7.0020022
15337,10.794392
15338,79.94769
15339,35.87228
15340,34.489796
15341,19.95198
15342,144.05153
15343,31.205725
15344,54.10029
15345,134.13713
15346,145.2334
15347,24.098274
15348,56.85416
15349,6.4125447
15350,17.418089
15351,56.88979
15352,116.00252
15353,102.65207
15354,78.46668
15355,76.73624
15356,18.939512
15357,75.68132
15358,77.84324
15359,19.621374
15360,114.67353
15361,129.18259
15362,46.035477
15363,6.1348886
15364,37.67258
15365,42.33991
15366,110.82684
15367,33.565258
15368,117.80947
15369,17.174568
15370,110.75963
15371,130.10405
15372,68.73561
15373,3.8058321
15374,69.492775
15375,95.93078
15376,40.216785
15377,157.47092
15378,93.791954
15379,6.668776
15380,112.09313
15381,70.272156
15382,34.667732
15383,58.43915
15384,86.826096
15385,102.051575
15386,82.92881
15387,125.068825
15388,33.93935
15389,132.02068
15390,88.20144
15391,142.04819
15392,49.78689
15393,99.789764
15394,123.77992
15395,9.770764
15396,135.97487
15397,105.14367
15398,51.91054
15399,38.84094
15400,35.102295
15401,16.908945
15402,-0.8797855
15403,136.58145
15404,133.47552
15405,124.82397
15406,108.04376
15407,132.96086
15408,13.265446
15409,5.91146
15410,86.18678
15411,114.147415
15412,68.38163
15413,79.13621
15414,48.304924
15415,19.014791
15416,3.6638463
15417,51.24178
15418,79.05146
15419,129.65477
15420,8.762936
15421,143.43079
15422,130.99466
15423,7.6630216
15424,56.88673
15425,116.504
15426,27.78517
15427,102.268005
15428,139.06427
15429,94.658676
15430,109.2984
15431,124.67855
15432,57.28069
15433,54.027245
15434,48.839073
15435,87.26568
15436,100.70915
15437,118.372
15438,120.05019
15439,8.893437
15440,68.29661
15441,45.956516
15442,40.4033
15443,72.81164
15444,142.60326
15445,76.58327
15446,78.43152
15447,61.113003
15448,9.348218
15449,93.35408
15450,122.91005
15451,7.477967
15452,78.88816
15453,9.684792
15454,83.43576
15455,60.92714
15456,85.094376
15457,112.42503
15458,121.20365
15459,84.87091
15460,26.099577
15461,43.627937
15462,101.93436
15463,71.52748
15464,65.24701
15465,80.131256
15466,92.00775
15467,66.91946
15468,66.74978
15469,72.1775
15470,106.6246
15471,44.83006
15472,143.34322
15473,119.26739
15474,130.8908
15475,11.253939
15476,13.44251
15477,99.8227
15478,7.1017194
15479,18.035955
15480,56.903236
15481,131.07607
15482,122.10764
15483,132.50842
15484,133.30855
15485,87.084984
15486,87.100914
15487,106.925644
15488,78.86251
15489,111.0004
15490,41.84325
15491,117.48508
15492,138.62029
15493,129.30405
15494,6.0483394
15495,20.70411
15496,97.17192
15497,9.953242
15498,131.0072
15499,25.335962
15500,91.09385
15501,84.44259
15502,125.2771
15503,110.137886
15504,37.585392
15505,112.03804
15506,15.26079
15507,49.962723
15508,46.588314
15509,122.000084
15510,91.24476
15511,65.498
15512,97.311386
15513,25.307344
15514,110.11727
15515,137.02527
15516,57.453278
15517,6.424114
15518,48.72684
15519,148.63289
15520,38.069695
15521,83.833046
15522,135.42862
15523,58.675774
15524,126.30202
15525,86.56168
15526,44.93145
15527,101.928955
15528,33.219376
15529,105.92357
15530,16.108664
15531,60.448776
15532,61.927814
15533,89.844604
15534,34.169052
15535,4.8982553
15536,105.70683
15537,76.27218
15538,8.426613
15539,95.46688
15540,96.09983
15541,100.073494
15542,6.099511
15543,108.052216
15544,70.787315
15545,132.46088
15546,140.22192
15547,47.917995
15548,26.609634
15549,142.9749
15550,29.899134
15551,89.42188
15552,2.5081766
15553,25.647058
15554,46.486374
15555,41.736874
15556,88.149
15557,7.4815755
15558,32.574543
15559,41.691784
15560,50.38636
15561,97.98906
15562,82.77594
15563,57.27352
15564,22.47907
15565,76.6427
15566,72.53357
15567,138.51474
15568,10.977383
15569,128.56305
15570,93.01833
15571,126.260086
15572,17.359045
15573,34.130478
15574,113.5963
15575,140.00731
15576,68.97099
15577,114.46443
15578,25.368876
15579,74.184944
15580,81.076164
15581,30.674936
15582,32.63375
15583,24.282875
15584,132.89224
15585,87.36576
15586,22.083036
15587,35.93127
15588,92.688484
15589,87.85692
15590,154.71962
15591,33.207268
15592,120.24447
15593,77.40983
15594,95.51303
15595,24.083548
15596,29.478016
15597,70.432014
15598,120.492615
15599,136.73184
15600,31.11326
15601,128.8252
15602,16.027325
15603,62.64704
15604,111.813896
15605,10.012297
15606,93.576225
15607,125.94379
15608,6.0130897
15609,57.95253
15610,28.24288
15611,104.022934
15612,33.722504
15613,75.69071
15614,150.72089
15615,66.14562
15616,66.671555
15617,0.5366746
15618,87.69431
15619,150.11743
15620,6.7659187
15621,142.30429
15622,97.55097
15623,129.62549
15624,74.55953
15625,12.200545
15626,144.69913
15627,117.68335
15628,64.34874
15629,98.73806
15630,51.708508
15631,142.23738
15632,50.13778
15633,144.03302
15634,50.796917
15635,45.477695
15636,118.17909
15637,19.51082
15638,99.426025
15639,5.462661
15640,8.505955
15641,31.854904
15642,6.035228
15643,46.116833
15644,31.012913
15645,26.054724
15646,122.521935
15647,27.086954
15648,43.052383
15649,97.07977
15650,73.04227
15651,49.480713
15652,75.86104
15653,138.73442
15654,134.71948
15655,84.89546
15656,38.11817
15657,87.031876
15658,107.482574
15659,30.465595
15660,104.69014
15661,138.23923
15662,84.67454
15663,87.13349
15664,108.18298
15665,42.311665
15666,134.42328
15667,90.84186
15668,18.654926
15669,69.75756
15670,61.979683
15671,63.080166
15672,95.59676
15673,146.99191
15674,93.807945
15675,149.96535
15676,69.92297
15677,13.675761
15678,44.62681
15679,63.597813
15680,134.55354
15681,116.43006
15682,-3.8733442
15683,124.732086
15684,4.5639334
15685,94.081184
15686,114.847374
15687,75.57161
15688,32.590435
15689,10.855576
15690,46.854897
15691,112.44576
15692,53.99801
15693,25.606106
15694,51.35651
15695,23.067999
15696,66.04742
15697,38.916656
15698,76.96398
15699,25.586847
15700,79.44245
15701,96.96553
15702,6.8920183
15703,13.113816
15704,22.719109
15705,119.45162
15706,136.29257
15707,27.163118
15708,77.01474
15709,85.44618
15710,121.87687
15711,71.75101
15712,25.882225
15713,50.042038
15714,114.585495
15715,86.03515
15716,133.175
15717,24.96194
15718,142.88982
15719,98.57117
15720,9.767689
15721,7.575843
15722,130.12346
15723,16.26525
15724,120.11871
15725,17.57649
15726,32.263073
15727,69.36037
15728,114.04577
15729,34.97959
15730,41.407684
15731,0.95052373
15732,6.915076
15733,63.3571
15734,4.5066614
15735,64.13203
15736,112.81974
15737,8.287576
15738,57.126335
15739,8.470361
15740,102.85158
15741,74.41071
15742,18.29419
15743,124.31701
15744,69.947586
15745,105.875206
15746,84.94271
15747,19.622612
15748,101.58623
15749,71.44495
15750,119.62216
15751,36.14759
15752,57.175095
15753,30.479628
15754,59.142097
15755,88.865486
15756,122.19662
15757,138.63716
15758,102.24259
15759,60.450146
15760,18.132425
15761,76.642654
15762,41.52259
15763,48.27138
15764,64.31287
15765,91.519684
15766,150.32043
15767,118.605576
15768,34.108295
15769,121.565216
15770,43.440804
15771,105.87981
15772,82.75566
15773,132.81311
15774,111.22422
15775,62.278385
15776,23.17699
15777,95.06829
15778,82.45853
15779,27.554785
15780,112.86622
15781,148.07841
15782,100.20784
15783,80.35826
15784,53.93725
15785,85.412094
15786,62.074413
15787,143.36731
15788,77.432655
15789,45.178604
15790,72.56056
15791,128.79616
15792,58.825
15793,71.94412
15794,79.40645
15795,49.23169
15796,11.831267
15797,69.0111
15798,129.21054
15799,122.834984
15800,117.888596
15801,10.594463
15802,23.803656
15803,10.552732
15804,143.4153
15805,151.69795
15806,78.641846
15807,20.677275
15808,46.373783
15809,22.420444
15810,41.13069
15811,4.644598
15812,34.89848
15813,87.86213
15814,90.44968
15815,89.93726
15816,142.25746
15817,115.87152
15818,52.078705
15819,30.808853
15820,119.54075
15821,114.9314
15822,139.4499
15823,67.91853
15824,15.809993
15825,37.593704
15826,63.154163
15827,67.37555
15828,56.42484
15829,133.18983
15830,100.454956
15831,70.51093
15832,80.07553
15833,57.88464
15834,115.11917
15835,107.270645
15836,68.030396
15837,11.745834
15838,56.067665
15839,97.952995
15840,104.71945
15841,47.658398
15842,42.270206
15843,68.90725
15844,25.631844
15845,96.90682
15846,25.438206
15847,37.709103
15848,146.78004
15849,72.770615
15850,121.39893
15851,47.43034
15852,109.10718
15853,128.23383
15854,29.2393
15855,99.2659
15856,67.29336
15857,17.44948
15858,14.029727
15859,107.343185
15860,136.7799
15861,129.47588
15862,44.593056
15863,103.52498
15864,135.44879
15865,59.89802
15866,21.42491
15867,117.61022
15868,84.70503
15869,27.382452
15870,27.562805
15871,44.03753
15872,42.608078
15873,93.24323
15874,32.460274
15875,17.956266
15876,11.069649
15877,149.92969
15878,154.85608
15879,80.38059
15880,18.127325
15881,128.3972
15882,25.543049
15883,66.34745
15884,27.747444
15885,46.705887
15886,80.91906
15887,87.20933
15888,81.858376
15889,24.719835
15890,141.60074
15891,118.373245
15892,135.45753
15893,26.81585
15894,106.285255
15895,19.11422
15896,147.30124
15897,44.86842
15898,24.983635
15899,110.0107
15900,77.95297
15901,76.63397
15902,67.105995
15903,36.596924
15904,7.7056446
15905,110.376656
15906,91.09359
15907,64.27068
15908,115.31835
15909,3.8632352
15910,157.70082
15911,45.72617
15912,21.707623
15913,56.935814
15914,93.22837
15915,104.33482
15916,8.471002
15917,18.382662
15918,36.561367
15919,27.692312
15920,118.97414
15921,94.56917
15922,112.32691
15923,90.05877
15924,44.882576
15925,8.797452
15926,64.56213
15927,74.91783
15928,19.823246
15929,46.40301
15930,72.28843
15931,2.7386394
15932,52.13057
15933,137.66939
15934,50.80693
15935,64.24168
15936,89.74518
15937,106.85647
15938,7.352239
15939,143.48495
15940,100.71381
15941,71.724014
15942,136.951
15943,81.53549
15944,36.920937
15945,65.94562
15946,95.36264
15947,22.830477
15948,133.4304
15949,76.94012
15950,54.937042
15951,18.237858
15952,95.15513
15953,133.13934
15954,90.46528
15955,21.577091
15956,33.72425
15957,136.73889
15958,125.602036
15959,69.04446
15960,122.331154
15961,91.928154
15962,22.345566
15963,131.76747
15964,22.146961
15965,89.423615
15966,138.17473
15967,103.38909
15968,115.09439
15969,17.393515
15970,25.896355
15971,32.658283
15972,50.17577
15973,10.897202
15974,58.360626
15975,27.941078
15976,99.00658
15977,66.98835
15978,50.828213
15979,99.209145
15980,7.404337
15981,114.66628
15982,29.324242
15983,59.1968
15984,149.02826
15985,93.507866
15986,108.06726
15987,25.844624
15988,129.84781
15989,113.69331
15990,29.740757
15991,54.375427
15992,5.841465
15993,112.72551
15994,57.694252
15995,26.088787
15996,13.9146595
15997,55.69383
15998,19.681725
15999,71.10374
16000,39.448383
16001,31.115509
16002,77.51866
16003,120.05707
16004,76.88268
16005,126.91354
16006,112.155624
16007,5.6870036
16008,131.86281
16009,97.39212
16010,1.4639164
16011,10.595279
16012,123.59911
16013,68.27917
16014,154.77432
16015,52.766407
16016,46.34484
16017,10.065655
16018,4.2770514
16019,44.04381
16020,118.43959
16021,62.79752
16022,48.04983
16023,20.797018
16024,155.49435
16025,86.93403
16026,94.04831
16027,7.25158
16028,71.118805
16029,21.205585
16030,66.49817
16031,49.550377
16032,125.46646
16033,104.92524
16034,106.8632
16035,14.334979
16036,139.34082
16037,87.21873
16038,123.19337
16039,110.2719
16040,58.71079
16041,124.15881
16042,118.985176
16043,47.415234
16044,54.93265
16045,109.51697
16046,40.7311
16047,114.26243
16048,120.26557
16049,67.11642
16050,21.42901
16051,94.71632
16052,96.68954
16053,106.84502
16054,53.07584
16055,58.539753
16056,6.0289598
16057,13.593198
16058,138.62328
16059,33.670536
16060,88.75187
16061,142.74487
16062,88.39685
16063,99.84923
16064,40.858147
16065,93.9481
16066,60.638474
16067,31.57791
16068,79.542595
16069,82.96061
16070,129.02556
16071,94.07509
16072,8.482595
16073,41.95121
16074,27.347174
16075,145.31212
16076,58.38111
16077,95.67735
16078,37.144424
16079,107.31292
16080,20.105368
16081,57.0686
16082,38.246807
16083,95.39851
16084,59.73604
16085,128.67418
16086,95.00415
16087,61.63352
16088,103.120094
16089,51.53558
16090,117.48293
16091,121.847115
16092,7.277667
16093,69.89755
16094,20.091778
16095,107.26496
16096,126.47542
16097,151.81882
16098,16.115011
16099,73.215996
16100,23.276423
16101,90.094864
16102,125.5532
16103,112.74658
16104,143.75209
16105,70.015724
16106,4.8167896
16107,83.43969
16108,12.583405
16109,99.06601
16110,136.81697
16111,28.06128
16112,132.12392
16113,137.47345
16114,55.76307
16115,29.480354
16116,100.318825
16117,76.91249
16118,45.151337
16119,35.78288
16120,29.973864
16121,67.29847
16122,38.543266
16123,-4.372665
16124,86.02296
16125,3.9782605
16126,82.173935
16127,64.98765
16128,130.76636
16129,35.089157
16130,86.861885
16131,118.24316
16132,108.60604
16133,21.539291
16134,83.44926
16135,100.88226
16136,70.922615
16137,102.98969
16138,76.20734
16139,125.98229
16140,52.813328
16141,41.25025
16142,36.202446
16143,86.54213
16144,98.622574
16145,5.588182
16146,122.00857
16147,78.18365
16148,51.32874
16149,52.47428
16150,72.7854
16151,89.32443
16152,74.8176
16153,88.178
16154,20.056814
16155,17.654097
16156,22.146603
16157,126.1794
16158,45.565334
16159,79.88525
16160,37.14636
16161,26.95657
16162,91.869774
16163,54.796017
16164,69.46771
16165,73.90453
16166,107.111885
16167,79.379265
16168,105.0147
16169,114.75868
16170,80.131546
16171,32.368965
16172,96.53103
16173,86.90839
16174,58.452835
16175,114.09832
16176,88.86119
16177,126.42378
16178,33.12169
16179,90.638145
16180,48.650593
16181,41.394753
16182,14.279887
16183,135.85187
16184,107.11545
16185,18.231249
16186,52.556145
16187,54.759304
16188,20.729546
16189,89.53852
16190,42.64835
16191,95.14729
16192,71.35267
16193,139.43054
16194,90.13671
16195,8.473761
16196,21.65071
16197,97.57309
16198,13.479433
16199,63.535305
16200,88.5442
16201,148.75099
16202,70.37026
16203,73.556465
16204,72.00356
16205,30.463701
16206,124.17837
16207,14.948599
16208,126.73398
16209,37.055637
16210,19.886566
16211,16.85337
16212,132.64024
16213,79.876175
16214,83.9691
16215,21.388418
16216,11.608428
16217,133.35614
16218,28.269333
16219,19.924072
16220,82.639984
16221,21.382404
16222,100.42149
16223,90.33447
16224,101.723335
16225,58.956085
16226,47.712658
16227,114.88118
16228,26.030764
16229,43.565865
16230,87.24448
16231,96.79375
16232,156.48972
16233,81.6076
16234,11.315135
16235,126.4969
16236,85.23189
16237,102.80736
16238,78.01803
16239,136.57526
16240,27.215033
16241,74.43792
16242,27.485193
16243,134.36981
16244,140.48619
16245,78.49626
16246,117.86644
16247,96.59458
16248,75.468895
16249,70.61525
16250,81.537926
16251,71.526405
16252,84.15073
16253,39.523155
16254,13.963452
16255,49.81243
16256,70.585304
16257,9.42038
16258,29.163456
16259,54.513783
16260,22.427158
16261,112.27898
16262,28.897295
16263,137.2556
16264,62.983818
16265,57.054363
16266,58.77082
16267,134.64847
16268,28.56517
16269,115.75927
16270,67.54991
16271,132.59967
16272,41.36491
16273,87.5559
16274,52.991722
16275,152.64687
16276,103.611145
16277,84.68505
16278,81.44735
16279,57.534256
16280,65.61396
16281,98.02697
16282,152.47157
16283,32.47009
16284,66.306816
16285,68.58092
16286,47.08836
16287,106.770226
16288,85.77527
16289,117.88218
16290,52.92466
16291,17.327227
16292,11.381052
16293,44.028683
16294,28.78495
16295,4.0930834
16296,121.99374
16297,94.91029
16298,71.35087
16299,61.870754
16300,97.51843
16301,38.41719
16302,30.268764
16303,28.299831
16304,35.192524
16305,104.19945
16306,-7.7308974
16307,134.34842
16308,57.248253
16309,26.195076
16310,102.440384
16311,83.02075
16312,86.44228
16313,48.757587
16314,71.75237
16315,60.714138
16316,119.210594
16317,65.34884
16318,63.429127
16319,90.41979
16320,36.47453
16321,59.08305
16322,122.73259
16323,136.02344
16324,104.184555
16325,49.87599
16326,20.869799
16327,27.555508
16328,24.872501
16329,132.12917
16330,48.04963
16331,117.16588
16332,82.14209
16333,81.58676
16334,24.918537
16335,79.54399
16336,79.97337
16337,114.36612
16338,35.486034
16339,90.28191
16340,88.728745
16341,69.500916
16342,10.015219
16343,124.5519
16344,-0.13517533
16345,125.794426
16346,37.207336
16347,118.30362
16348,96.278015
16349,63.722027
16350,12.51126
16351,8.5361595
16352,11.6739855
16353,124.51952
16354,40.45177
16355,143.71558
16356,2.4942827
16357,35.789757
16358,11.693953
16359,-1.330185
16360,79.349365
16361,72.87218
16362,3.943845
16363,46.778538
16364,131.72093
16365,81.59789
16366,135.73921
16367,52.98526
16368,28.998585
16369,128.5589
16370,102.13674
16371,128.26167
16372,40.027596
16373,132.87947
16374,79.741516
16375,62.27578
16376,113.503876
16377,14.381233
16378,86.27738
16379,139.04361
16380,146.87415
16381,123.34981
16382,34.629322
16383,114.48377
16384,48.86872
16385,70.41927
16386,27.505232
16387,38.694
16388,74.51506
16389,135.7338
16390,125.06856
16391,68.489815
16392,26.503794
16393,128.28506
16394,101.43909
16395,138.3021
16396,30.320915
16397,47.89326
16398,116.7014
16399,131.59062
16400,135.58125
16401,42.18334
16402,60.763435
16403,69.788414
16404,129.14767
16405,91.73367
16406,124.28591
16407,143.3662
16408,31.030035
16409,35.78646
16410,71.657776
16411,58.180237
16412,121.971565
16413,44.60396
16414,14.427071
16415,127.19274
16416,125.01887
16417,82.374435
16418,124.57245
16419,132.95972
16420,129.66394
16421,73.57333
16422,102.968315
16423,148.63219
16424,50.882187
16425,72.917404
16426,101.215164
16427,133.19888
16428,21.531292
16429,68.82435
16430,82.10263
16431,35.10741
16432,71.2413
16433,2.470611
16434,132.42459
16435,3.2435298
16436,121.94425
16437,140.2285
16438,91.37643
16439,15.265604
16440,8.185604
16441,13.090403
16442,0.5016177
16443,43.15135
16444,119.14608
16445,41.339172
16446,33.937584
16447,56.700726
16448,116.090904
16449,134.15236
16450,21.147049
16451,67.78101
16452,74.1547
16453,133.14607
16454,7.10017
16455,96.552734
16456,65.48115
16457,15.621737
16458,59.103615
16459,74.03257
16460,22.07541
16461,95.99718
16462,17.61162
16463,63.20277
16464,144.025
16465,55.69678
16466,108.24391
16467,74.95333
16468,97.683945
16469,39.24456
16470,75.70038
16471,137.35892
16472,43.534466
16473,11.160725
16474,78.269585
16475,157.49818
16476,93.79084
16477,106.28968
16478,24.50535
16479,67.29588
16480,95.41318
16481,20.741535
16482,79.6999
16483,43.65677
16484,120.41583
16485,104.15281
16486,22.39478
16487,28.353992
16488,61.46324
16489,17.462528
16490,37.399097
16491,18.310772
16492,36.49784
16493,145.01665
16494,81.11462
16495,92.22846
16496,58.372303
16497,7.826542
16498,44.406876
16499,41.54783
16500,98.7147
16501,68.780075
16502,62.00124
16503,65.83456
16504,39.408543
16505,76.05782
16506,96.455536
16507,37.382412
16508,11.389932
16509,120.465614
16510,26.818932
16511,95.01581
16512,32.99756
16513,114.062256
16514,40.91329
16515,86.26209
16516,79.83799
16517,31.668283
16518,78.57559
16519,130.05655
16520,32.99912
16521,74.09997
16522,96.88982
16523,5.6548853
16524,61.54268
16525,84.615074
16526,117.48894
16527,6.4916625
16528,93.27645
16529,62.325104
16530,80.79325
16531,13.274387
16532,4.723011
16533,135.04459
16534,12.174355
16535,121.95349
16536,85.64116
16537,118.68794
16538,51.456898
16539,91.19214
16540,17.58385
16541,96.72398
16542,66.801414
16543,130.12662
16544,123.97922
16545,91.54261
16546,47.627113
16547,131.05493
16548,19.7581
16549,140.84203
16550,127.67436
16551,78.97823
16552,153.08006
16553,26.58763
16554,158.80186
16555,148.81152
16556,80.274445
16557,133.48409
16558,46.444466
16559,58.932625
16560,120.93147
16561,14.51586
16562,3.4758794
16563,69.43208
16564,86.39271
16565,93.411316
16566,99.23714
16567,148.06563
16568,66.84147
16569,17.76022
16570,89.053055
16571,138.69762
16572,121.96807
16573,-0.14775582
16574,9.379086
16575,10.467699
16576,25.158342
16577,17.387049
16578,104.10388
16579,19.599829
16580,145.17757
16581,21.271059
16582,140.80913
16583,73.13487
16584,88.462715
16585,14.582836
16586,56.001152
16587,61.79696
16588,102.86007
16589,87.538994
16590,81.44801
16591,8.163159
16592,144.2181
16593,69.44529
16594,86.77279
16595,61.904602
16596,16.372536
16597,133.66711
16598,95.493614
16599,125.501625
16600,114.09466
16601,34.89451
16602,16.551756
16603,126.92232
16604,39.197445
16605,88.49063
16606,113.20747
16607,80.12247
16608,72.55989
16609,114.37304
16610,80.646904
16611,23.527079
16612,137.3178
16613,15.275869
16614,79.03998
16615,68.43692
16616,27.245607
16617,114.51752
16618,143.1466
16619,68.86093
16620,57.20485
16621,-1.3397638
16622,135.47656
16623,75.40499
16624,43.345753
16625,86.43386
16626,1.3740898
16627,28.965857
16628,42.101944
16629,132.31377
16630,73.43136
16631,39.367218
16632,85.703026
16633,20.330378
16634,118.173485
16635,31.561733
16636,120.86521
16637,133.19824
16638,6.39987
16639,104.90392
16640,31.453157
16641,142.98132
16642,126.15292
16643,95.86071
16644,12.933148
16645,103.416016
16646,119.74805
16647,29.00775
16648,72.78079
16649,14.107404
16650,84.07462
16651,89.21264
16652,12.548974
16653,95.83051
16654,34.452824
16655,102.72437
16656,124.14777
16657,31.165102
16658,132.02939
16659,50.003704
16660,79.71212
16661,105.081894
16662,10.137185
16663,6.5221667
16664,93.72205
16665,78.26898
16666,111.93235
16667,8.908887
16668,6.56056
16669,126.13212
16670,124.55975
16671,5.0094557
16672,1.8335266
16673,136.70094
16674,52.468384
16675,76.561104
16676,142.85388
16677,56.783096
16678,27.694984
16679,79.30858
16680,6.412876
16681,120.463066
16682,6.5333185
16683,102.33248
16684,122.068985
16685,8.672354
16686,64.00319
16687,102.669266
16688,45.040123
16689,64.12177
16690,118.61406
16691,80.481766
16692,134.4587
16693,115.28379
16694,30.443245
16695,108.44411
16696,107.62639
16697,134.44453
16698,31.546848
16699,50.616333
16700,32.323067
16701,124.23352
16702,-1.028677
16703,145.99083
16704,35.145016
16705,125.77244
16706,87.79482
16707,80.262
16708,107.12513
16709,72.79857
16710,117.18107
16711,46.150177
16712,32.002693
16713,104.33982
16714,84.56067
16715,144.8796
16716,127.189926
16717,15.214692
16718,100.00593
16719,1.2666951
16720,62.307808
16721,17.546892
16722,7.813138
16723,110.5336
16724,67.05816
16725,74.933495
16726,90.91964
16727,6.033221
16728,113.36261
16729,60.550003
16730,118.02568
16731,116.10979
16732,6.1333447
16733,61.61371
16734,50.26379
16735,54.343033
16736,-0.54820436
16737,133.03624
16738,91.09848
16739,31.508461
16740,86.20245
16741,4.227846
16742,35.8799
16743,23.014864
16744,16.441608
16745,46.20852
16746,79.862144
16747,4.6148477
16748,22.893959
16749,128.03073
16750,99.96541
16751,1.9632826
16752,110.62652
16753,131.33797
16754,133.91539
16755,80.30844
16756,41.84909
16757,128.50282
16758,113.0715
16759,149.6427
16760,17.047483
16761,34.08089
16762,37.419163
16763,15.423855
16764,103.92228
16765,21.216177
16766,145.4113
16767,3.8687084
16768,134.26154
16769,70.39391
16770,146.13869
16771,37.315212
16772,123.226395
16773,7.673997
16774,40.41764
16775,5.406807
16776,39.67588
16777,54.72226
16778,22.598877
16779,132.78545
16780,38.55321
16781,90.8875
16782,129.38927
16783,91.53009
16784,4.2231545
16785,43.570766
16786,96.13149
16787,75.69057
16788,71.94282
16789,-6.116194
16790,139.9186
16791,133.36342
16792,146.17827
16793,81.60976
16794,13.837865
16795,59.531677
16796,4.170187
16797,92.52664
16798,50.62498
16799,40.87239
16800,47.83734
16801,14.704898
16802,123.94477
16803,34.597286
16804,106.93282
16805,124.39522
16806,91.30391
16807,12.8265085
16808,159.84813
16809,61.79252
16810,73.55731
16811,45.77335
16812,47.149666
16813,17.84729
16814,107.571724
16815,10.980217
16816,47.743465
16817,102.73997
16818,91.866585
16819,132.40285
16820,134.84563
16821,21.882658
16822,57.392582
16823,49.697666
16824,134.42506
16825,97.04134
16826,145.93698
16827,131.92552
16828,6.1579485
16829,17.410976
16830,96.467285
16831,87.67157
16832,19.001877
16833,3.6839647
16834,58.418907
16835,105.43281
16836,135.20966
16837,120.88347
16838,36.044525
16839,48.503906
16840,86.66655
16841,118.79837
16842,72.90047
16843,89.966484
16844,41.119324
16845,29.665457
16846,56.191174
16847,5.949208
16848,78.22937
16849,81.706795
16850,109.39421
16851,58.758038
16852,47.90545
16853,84.96647
16854,36.935596
16855,87.284164
16856,17.599405
16857,114.32368
16858,76.02499
16859,66.69582
16860,17.95096
16861,5.920654
16862,159.84251
16863,17.45218
16864,31.597424
16865,94.34968
16866,81.647896
16867,25.738874
16868,123.96864
16869,29.480143
16870,106.54608
16871,72.81577
16872,26.562658
16873,62.875164
16874,34.39281
16875,39.577595
16876,23.579475
16877,128.50784
16878,87.36397
16879,32.50824
16880,123.922874
16881,78.90423
16882,85.54829
16883,108.81427
16884,59.452618
16885,42.28988
16886,11.381602
16887,106.18121
16888,106.88909
16889,90.58193
16890,13.824443
16891,47.707455
16892,26.109003
16893,40.21649
16894,57.94486
16895,60.790043
16896,43.927906
16897,47.29382
16898,76.69733
16899,70.387245
16900,76.61958
16901,142.14069
16902,71.35092
16903,71.07353
16904,10.069507
16905,126.633606
16906,156.9381
16907,60.61963
16908,127.404816
16909,43.052032
16910,29.733967
16911,52.04791
16912,59.092537
16913,90.19761
16914,71.012024
16915,132.2026
16916,110.25717
16917,75.49233
16918,3.0768807
16919,136.28653
16920,72.58677
16921,106.354935
16922,14.5738945
16923,56.859333
16924,32.555473
16925,60.505493
16926,59.345406
16927,66.08317
16928,104.187965
16929,38.226624
16930,96.645096
16931,14.210401
16932,43.004528
16933,41.10648
16934,12.230818
16935,112.22646
16936,127.470566
16937,41.078094
16938,92.54401
16939,144.82265
16940,3.8029308
16941,6.439932
16942,40.949146
16943,74.53021
16944,85.17324
16945,-4.149963
16946,101.44012
16947,107.452896
16948,60.879208
16949,116.478325
