a,action,reward
16443,1,2
16444,3,1
16445,2,-1
16446,2,1
16447,2,-1
16448,1,2
16449,2,3
16450,2,-1
16451,1,2
16452,1,2
16453,0,-2
16454,3,2
16455,2,1
16456,3,3
16457,1,1
16458,0,1
16459,3,1
16460,0,0
16461,3,-1
16462,2,-1
16463,1,0
16464,1,2
16465,0,1
16466,0,0
16467,3,1
16468,1,0
16469,3,0
16470,2,1
16471,0,-1
16472,2,0
16473,0,-1
16474,1,0
16475,0,1
16476,1,-3
16477,2,3
16478,3,0
16479,3,0
16480,2,-3
16481,2,0
16482,2,-1
16483,0,-3
16484,2,-2
16485,0,-1
16486,3,-1
16487,0,1
16488,0,1
16489,0,1
16490,1,0
16491,3,1
16492,2,1
16493,3,1
16494,1,0
16495,2,-1
16496,2,3
16497,1,1
16498,1,2
16499,1,2
16500,0,0
16501,3,3
16502,2,1
16503,0,1
16504,0,1
16505,2,1
16506,0,-2
16507,0,0
16508,0,1
16509,2,2
16510,0,-1
16511,0,1
16512,3,3
16513,0,1
16514,3,-1
16515,1,2
16516,0,0
16517,2,-2
16518,0,1
16519,1,1
16520,0,-2
16521,2,1
16522,3,-2
16523,2,1
16524,0,1
16525,0,1
16526,2,0
16527,0,1
16528,3,1
16529,1,3
16530,0,1
16531,3,1
16532,0,1
16533,3,1
16534,2,0
16535,3,-3
16536,2,-1
16537,2,1
16538,3,1
16539,2,0
16540,3,1
16541,2,-1
16542,1,1
16543,3,1
16544,0,0
16545,0,-2
16546,2,1
16547,2,1
16548,3,1
16549,1,2
16550,2,1
16551,0,-1
16552,0,1
16553,0,0
16554,0,1
16555,3,1
16556,1,2
16557,0,1
16558,0,1
16559,0,-1
16560,2,-1
16561,3,1
16562,0,0
16563,0,1
16564,3,1
16565,2,0
16566,2,-3
16567,1,2
16568,3,1
16569,2,1
16570,3,1
16571,2,1
16572,0,0
16573,2,-1
16574,3,0
16575,3,1
16576,2,0
16577,1,2
16578,3,1
16579,0,1
16580,2,3
16581,0,1
16582,0,1
16583,1,2
16584,2,-2
16585,1,2
16586,2,0
16587,2,1
16588,0,1
16589,0,1
16590,0,1
16591,2,1
16592,3,1
16593,2,0
16594,1,2
16595,3,1
16596,3,1
16597,0,-1
16598,2,1
16599,2,1
16600,0,1
16601,2,-2
16602,2,1
16603,3,1
16604,2,-3
16605,3,1
16606,2,0
16607,1,-1
16608,0,1
16609,2,-4
16610,3,-2
16611,2,1
16612,2,-1
16613,2,0
16614,3,1
16615,2,0
16616,0,1
16617,1,-2
16618,1,2
16619,2,0
16620,2,1
16621,0,0
16622,2,1
16623,3,1
16624,1,-1
16625,2,2
16626,1,1
16627,3,1
16628,0,1
16629,0,1
16630,0,1
16631,1,-2
16632,3,-1
16633,1,2
16634,2,-1
16635,1,1
16636,1,2
16637,1,2
16638,0,-2
16639,3,-1
16640,3,1
16641,2,-1
16642,3,-4
16643,1,1
16644,1,2
16645,3,1
16646,3,1
16647,0,0
16648,1,2
16649,3,1
16650,0,1
16651,0,-7
16652,0,-3
16653,0,-3
16654,2,0
16655,3,-1
16656,1,1
16657,3,1
16658,2,1
16659,2,1
16660,1,1
16661,3,0
16662,2,0
16663,1,2
16664,2,1
16665,3,0
16666,3,1
16667,2,1
16668,3,1
16669,2,0
16670,2,1
16671,2,-1
16672,2,0
16673,3,0
16674,2,3
16675,1,-2
16676,1,-2
16677,1,0
16678,0,1
16679,0,-2
16680,3,0
16681,1,2
16682,2,1
16683,3,1
16684,3,0
16685,0,-2
16686,2,-1
16687,2,0
16688,0,-1
16689,2,-1
16690,3,1
16691,2,-1
16692,0,1
16693,2,1
16694,2,-3
16695,1,2
16696,0,1
16697,0,-1
16698,3,3
16699,0,0
16700,2,-1
16701,0,1
16702,0,3
16703,0,1
16704,1,0
16705,1,3
16706,0,0
16707,3,0
16708,3,1
16709,3,1
16710,1,2
16711,0,1
16712,2,0
16713,0,-4
16714,3,1
16715,3,1
16716,1,2
16717,1,1
16718,0,-2
16719,3,0
16720,0,0
16721,0,0
16722,3,0
16723,2,1
16724,0,1
16725,3,1
16726,0,1
16727,3,0
16728,1,2
16729,0,-2
16730,0,-1
16731,0,1
16732,3,0
16733,3,0
16734,3,3
16735,0,1
16736,2,1
16737,2,0
16738,1,2
16739,1,-2
16740,0,0
16741,3,1
16742,0,0
16743,2,-3
16744,3,0
16745,1,0
16746,3,1
16747,0,-2
16748,3,1
16749,3,1
16750,2,1
16751,3,0
16752,3,1
16753,0,0
16754,3,1
16755,2,1
16756,3,1
16757,1,2
16758,2,-1
16759,0,1
16760,0,3
16761,0,-1
16762,3,0
16763,1,2
16764,2,1
16765,2,1
16766,0,1
16767,1,1
16768,3,0
16769,1,-2
16770,1,2
16771,0,0
16772,3,0
16773,1,2
16774,2,0
16775,2,0
16776,1,2
16777,3,3
16778,0,-1
16779,0,0
16780,3,1
16781,2,1
16782,2,0
16783,0,-1
16784,2,1
16785,1,0
16786,0,1
16787,2,1
16788,3,0
16789,2,3
16790,2,3
16791,0,1
16792,2,-2
16793,2,-3
16794,0,3
16795,1,0
16796,2,-1
16797,2,0
16798,0,1
16799,0,-2
16800,2,1
16801,0,1
16802,2,1
16803,1,2
16804,2,0
16805,3,-2
16806,2,-1
16807,2,1
16808,1,3
16809,1,1
16810,1,0
16811,1,1
16812,3,-1
16813,0,1
16814,3,0
16815,3,0
16816,2,-2
16817,0,-2
16818,3,0
16819,0,1
16820,2,1
16821,1,2
16822,2,1
16823,2,-1
16824,3,1
16825,2,-1
16826,3,-1
16827,1,2
16828,2,1
16829,2,-2
16830,2,3
16831,1,-1
16832,1,1
16833,2,-1
16834,3,0
16835,2,-1
16836,2,1
16837,3,-1
16838,2,-1
16839,3,0
16840,0,1
16841,3,3
16842,0,1
16843,1,1
16844,0,-1
16845,2,-2
16846,0,1
16847,3,0
16848,1,1
16849,3,3
16850,1,2
16851,3,2
16852,3,-1
16853,3,1
16854,2,0
16855,3,-3
16856,3,1
16857,0,1
16858,1,1
16859,0,1
16860,1,2
16861,1,2
16862,3,1
16863,3,3
16864,1,-1
16865,2,0
16866,2,1
16867,3,1
16868,3,1
16869,3,0
16870,1,1
16871,2,1
16872,0,-4
16873,0,1
16874,0,1
16875,3,0
16876,3,1
16877,0,1
16878,0,-1
16879,2,0
16880,0,0
16881,1,2
16882,0,0
16883,2,1
16884,0,3
16885,0,3
16886,0,0
16887,3,1
16888,0,0
16889,3,1
16890,1,-1
16891,0,1
16892,3,1
16893,1,2
16894,1,1
16895,2,3
16896,3,1
16897,1,1
16898,2,3
16899,2,-1
16900,1,1
16901,1,1
16902,1,2
16903,1,2
16904,2,-4
16905,1,2
16906,3,1
16907,2,0
16908,1,0
16909,1,2
16910,1,1
16911,1,1
16912,0,0
16913,3,0
16914,1,2
16915,2,0
16916,2,0
16917,0,-1
16918,1,2
16919,1,1
16920,3,-2
16921,2,-1
16922,2,0
16923,3,1
16924,1,1
16925,2,0
16926,3,3
16927,0,1
16928,3,1
16929,2,-3
16930,2,-3
16931,0,0
16932,1,1
16933,2,1
16934,1,1
16935,2,0
16936,2,3
16937,2,1
16938,3,1
16939,3,1
16940,0,1
16941,0,1
16942,3,-2
16943,2,-1
16944,3,1
16945,3,0
16946,2,3
16947,0,-1
16948,1,1
16949,0,1
16950,2,-2
16951,0,1
16952,1,2
16953,2,2
16954,2,1
16955,3,1
16956,2,3
16957,2,-5
16958,0,0
16959,1,0
16960,3,0
16961,1,-1
16962,0,1
16963,2,1
16964,0,3
16965,3,3
16966,2,1
16967,1,2
16968,2,1
16969,0,0
16970,0,1
16971,2,1
16972,0,-1
16973,1,1
16974,2,-1
16975,2,-2
16976,1,-2
16977,2,0
16978,3,0
16979,3,1
16980,1,1
16981,3,1
16982,2,3
16983,1,0
16984,0,0
16985,2,1
16986,0,1
16987,1,1
16988,2,1
16989,1,2
16990,2,0
16991,0,3
16992,0,-2
16993,3,0
16994,1,1
16995,0,1
16996,1,3
16997,2,0
16998,3,0
16999,3,0
17000,3,3
17001,2,1
17002,0,1
17003,3,1
17004,3,1
17005,0,1
17006,2,0
17007,2,1
17008,0,1
17009,3,1
17010,2,1
17011,0,1
17012,2,1
17013,2,-6
17014,0,0
17015,1,0
17016,3,3
17017,0,0
17018,2,1
17019,1,2
17020,2,3
17021,3,1
17022,2,1
17023,0,1
17024,3,1
17025,3,1
17026,2,-2
17027,0,1
17028,3,0
17029,2,-2
17030,2,-2
17031,1,3
17032,2,-2
17033,2,2
17034,3,0
17035,2,0
17036,0,0
17037,0,0
17038,3,2
17039,0,1
17040,0,1
17041,3,-2
17042,1,0
17043,1,3
17044,3,1
17045,0,1
17046,2,1
17047,0,-3
17048,0,1
17049,0,3
17050,2,0
17051,2,-1
17052,1,1
17053,3,0
17054,1,2
17055,1,0
17056,1,1
17057,3,1
17058,3,1
17059,3,3
17060,1,2
17061,2,-2
17062,3,1
17063,3,-1
17064,2,0
17065,3,1
17066,0,0
17067,2,2
17068,2,-1
17069,3,0
17070,0,1
17071,0,1
17072,0,1
17073,0,-4
17074,2,-1
17075,1,-2
17076,0,0
17077,1,2
17078,0,-1
17079,2,0
17080,0,0
17081,0,1
17082,2,-2
17083,2,0
17084,2,1
17085,1,1
17086,0,1
17087,3,1
17088,0,1
17089,1,3
17090,0,-1
17091,1,1
17092,3,1
17093,1,3
17094,2,-1
17095,3,0
17096,3,1
17097,0,1
17098,2,1
17099,3,1
17100,1,2
17101,3,-2
17102,3,1
17103,0,1
17104,0,1
17105,0,1
17106,2,1
17107,3,1
17108,2,-1
17109,1,2
17110,2,0
17111,0,1
17112,2,1
17113,1,2
17114,0,1
17115,1,2
17116,2,-2
17117,1,2
17118,2,1
17119,2,-1
17120,2,1
17121,2,-1
17122,2,0
17123,2,0
17124,2,1
17125,1,2
17126,1,2
17127,0,1
17128,3,0
17129,3,-1
17130,1,2
17131,2,1
17132,1,1
17133,1,2
17134,3,0
17135,0,1
17136,2,-1
17137,2,1
17138,3,1
17139,1,2
17140,2,1
17141,2,-1
17142,0,1
17143,3,0
17144,0,1
17145,3,1
17146,0,0
17147,1,1
17148,0,0
17149,0,1
17150,2,-1
17151,2,0
17152,0,0
17153,0,0
17154,3,1
17155,1,0
17156,3,1
17157,3,1
17158,1,2
17159,3,1
17160,2,1
17161,1,2
17162,0,1
17163,2,-1
17164,0,0
17165,0,-3
17166,3,-2
17167,0,1
17168,0,-1
17169,1,1
17170,0,1
17171,3,1
17172,1,2
17173,1,1
17174,0,0
17175,0,3
17176,2,1
17177,0,0
17178,3,-2
17179,3,1
17180,0,1
17181,2,0
17182,0,0
17183,0,1
17184,1,1
17185,2,1
17186,1,2
17187,0,2
17188,3,1
17189,3,-1
17190,0,-1
17191,0,-1
17192,3,0
17193,1,2
17194,2,0
17195,0,3
17196,2,-4
17197,3,0
17198,2,1
17199,1,2
17200,0,1
17201,1,2
17202,2,1
17203,0,1
17204,1,1
17205,3,1
17206,2,-1
17207,2,1
17208,1,0
17209,0,0
17210,1,-1
17211,1,2
17212,2,-1
17213,3,-2
17214,3,1
17215,0,1
17216,0,-1
17217,3,0
17218,1,-2
17219,0,1
17220,0,1
17221,3,-1
17222,3,1
17223,3,2
17224,2,1
17225,3,1
17226,3,1
17227,2,1
17228,2,2
17229,1,-1
17230,0,-2
17231,2,-1
17232,2,0
17233,0,-2
17234,1,2
17235,3,1
17236,1,2
17237,2,-3
17238,2,-2
17239,1,2
17240,3,0
17241,0,-1
17242,0,2
17243,1,2
17244,3,1
17245,3,0
17246,0,-2
17247,0,1
17248,2,3
17249,0,1
17250,2,-3
17251,2,0
17252,3,3
17253,2,0
17254,2,1
17255,0,1
17256,1,1
17257,0,1
17258,2,3
17259,2,1
17260,0,-1
17261,3,1
17262,3,3
17263,0,0
17264,3,1
17265,2,0
17266,3,0
17267,3,3
17268,3,-1
17269,3,1
17270,2,-1
17271,1,2
17272,3,0
17273,0,0
17274,2,-5
17275,2,1
17276,2,-2
17277,2,1
17278,1,1
17279,2,1
17280,2,2
17281,2,-1
17282,1,0
17283,3,0
17284,1,-2
17285,0,1
17286,3,-1
17287,3,0
17288,3,-2
17289,3,1
17290,0,2
17291,3,1
17292,2,1
17293,1,2
17294,3,1
17295,2,-2
17296,3,1
17297,2,0
17298,3,0
17299,0,-1
17300,3,-1
17301,2,1
17302,1,0
17303,0,0
17304,1,0
17305,2,0
17306,2,1
17307,1,0
17308,0,1
17309,2,0
17310,0,1
17311,1,3
17312,3,3
17313,0,-2
17314,0,-1
17315,0,3
17316,0,-1
17317,0,0
17318,2,-1
17319,1,2
17320,1,2
17321,2,-4
17322,0,1
17323,2,2
17324,2,1
17325,0,1
17326,3,1
17327,2,2
17328,0,0
17329,1,1
17330,1,1
17331,3,1
17332,2,1
17333,2,3
17334,3,0
17335,3,1
17336,2,1
17337,1,2
17338,0,1
17339,0,1
17340,1,2
17341,2,1
17342,0,1
17343,2,0
17344,1,2
17345,3,1
17346,1,2
17347,2,0
17348,1,-1
17349,2,1
17350,1,2
17351,1,2
17352,3,0
17353,0,0
17354,2,-1
17355,0,3
17356,3,0
17357,0,1
17358,3,1
17359,1,2
17360,0,1
17361,2,1
17362,3,0
17363,0,1
17364,0,1
17365,0,1
17366,2,1
17367,0,1
17368,0,1
17369,2,0
17370,3,1
17371,1,2
17372,0,-2
17373,1,2
17374,2,-1
17375,2,-1
17376,3,0
17377,3,1
17378,0,3
17379,1,3
17380,2,-2
17381,3,1
17382,0,0
17383,2,-1
17384,0,0
17385,2,0
17386,2,0
17387,3,0
17388,1,2
17389,1,2
17390,2,1
17391,1,2
17392,0,-2
17393,2,-1
17394,2,1
17395,2,1
17396,2,3
17397,2,1
17398,0,-2
17399,2,-3
17400,2,-1
17401,3,0
17402,2,0
17403,2,0
17404,3,1
17405,2,0
17406,2,0
17407,2,0
17408,1,2
17409,0,0
17410,0,1
17411,0,0
17412,1,2
17413,0,1
17414,0,1
17415,2,-2
17416,2,-3
17417,1,2
17418,0,1
17419,3,1
17420,1,1
17421,0,-2
17422,1,0
17423,3,1
17424,2,-1
17425,0,0
17426,0,1
17427,3,1
17428,0,1
17429,1,1
17430,2,1
17431,0,-1
17432,2,1
17433,0,0
17434,1,2
17435,2,1
17436,1,1
17437,3,3
17438,2,-1
17439,0,0
17440,3,0
17441,3,3
17442,1,2
17443,1,-1
17444,2,1
17445,3,0
17446,3,1
17447,1,0
17448,3,1
17449,3,1
17450,2,1
17451,1,2
17452,3,1
17453,3,-1
17454,0,0
17455,2,1
17456,3,1
17457,1,1
17458,0,-1
17459,0,1
17460,0,1
17461,0,-4
17462,3,1
17463,0,1
17464,3,3
17465,1,2
17466,1,3
17467,0,3
17468,0,1
17469,3,-1
17470,3,0
17471,0,0
17472,1,2
17473,0,1
17474,2,1
17475,3,-1
17476,1,0
17477,0,1
17478,3,1
17479,2,-1
17480,0,3
17481,3,1
17482,2,-4
17483,3,2
17484,2,0
17485,1,1
17486,2,1
17487,0,0
17488,0,-2
17489,0,1
17490,0,1
17491,3,0
17492,0,1
17493,3,0
17494,2,1
17495,3,-1
17496,2,0
17497,2,0
17498,2,1
17499,3,1
17500,2,-1
17501,1,2
17502,0,-1
17503,1,1
17504,2,-1
17505,3,1
17506,2,0
17507,2,-2
17508,2,0
17509,0,0
17510,0,0
17511,2,1
17512,3,-1
17513,0,0
17514,3,0
17515,2,2
17516,0,0
17517,2,1
17518,1,2
17519,1,2
17520,0,1
17521,1,2
17522,0,1
17523,2,-3
17524,0,2
17525,2,0
17526,2,0
17527,3,2
17528,2,3
17529,1,2
17530,1,2
17531,0,0
17532,1,2
17533,3,3
17534,1,2
17535,2,1
17536,0,1
17537,2,-2
17538,2,-4
17539,0,-5
17540,1,1
17541,0,1
17542,2,-1
17543,3,0
17544,2,-1
17545,2,0
17546,3,0
17547,3,1
17548,2,3
17549,1,2
17550,3,0
17551,1,2
17552,2,1
17553,0,1
17554,1,2
17555,2,-2
17556,1,2
17557,3,0
17558,3,1
17559,2,-1
17560,2,1
17561,2,0
17562,3,0
17563,1,2
17564,0,-2
17565,1,2
17566,2,0
17567,2,1
17568,2,-1
17569,0,1
17570,2,1
17571,2,1
17572,2,1
17573,3,1
17574,1,0
17575,0,-2
17576,0,-1
17577,3,1
17578,3,0
17579,0,-1
17580,0,1
17581,2,-3
17582,2,2
17583,0,1
17584,3,1
17585,3,1
17586,1,0
17587,3,-1
17588,1,2
17589,1,1
17590,3,2
17591,2,1
17592,1,1
17593,2,0
17594,0,1
17595,1,2
17596,2,0
17597,1,2
17598,3,1
17599,0,0
17600,1,1
17601,1,1
17602,2,1
17603,1,2
17604,3,0
17605,2,1
17606,1,2
17607,3,1
17608,3,1
17609,2,1
17610,0,2
17611,3,0
17612,0,1
17613,1,2
17614,0,-4
17615,2,1
17616,1,2
17617,2,2
17618,2,1
17619,3,0
17620,1,2
17621,0,1
17622,0,1
17623,2,1
17624,0,0
17625,1,2
17626,1,2
17627,3,1
17628,0,0
17629,0,-2
17630,0,1
17631,3,1
17632,0,1
17633,0,-3
17634,0,1
17635,2,1
17636,0,0
17637,1,2
17638,0,0
17639,3,0
17640,2,3
17641,2,1
17642,2,1
17643,2,0
17644,2,0
17645,3,-2
17646,0,-1
17647,0,1
17648,2,-2
17649,0,-2
17650,3,0
17651,2,1
17652,3,1
17653,1,2
17654,0,1
17655,3,1
17656,0,0
17657,2,1
17658,2,1
17659,2,0
17660,2,-1
17661,1,1
17662,2,-1
17663,1,3
17664,3,0
17665,1,2
17666,0,0
17667,1,3
17668,2,-3
17669,0,3
17670,1,-2
17671,0,1
17672,2,-2
17673,0,-1
17674,3,1
17675,3,1
17676,2,2
17677,1,2
17678,2,1
17679,3,0
17680,3,0
17681,3,1
17682,2,0
17683,3,1
17684,1,1
17685,3,0
17686,2,0
17687,2,-1
17688,3,1
17689,3,1
17690,2,0
17691,3,0
17692,2,0
17693,2,1
17694,0,-3
17695,2,1
17696,1,0
17697,3,1
17698,2,0
17699,1,2
17700,1,2
17701,2,1
17702,1,2
17703,2,1
17704,1,3
17705,0,1
17706,3,1
17707,2,-3
17708,2,-2
17709,1,1
17710,0,0
17711,0,0
17712,1,1
17713,1,2
17714,1,2
17715,1,2
17716,1,2
17717,3,-2
17718,0,3
17719,2,-1
17720,0,-1
17721,3,1
17722,1,2
17723,1,-1
17724,2,-3
17725,3,1
17726,2,1
17727,2,1
17728,2,1
17729,1,0
17730,3,3
17731,3,-2
17732,3,0
17733,1,2
17734,3,-2
17735,2,-1
17736,0,1
17737,2,1
17738,3,0
17739,2,1
17740,3,1
17741,1,-1
17742,2,1
17743,3,1
17744,2,0
17745,3,0
17746,2,-1
17747,1,1
17748,2,1
17749,1,1
17750,2,0
17751,1,2
17752,3,-1
17753,2,1
17754,2,1
17755,0,-2
17756,2,1
17757,1,2
17758,3,1
17759,2,1
17760,0,0
17761,3,0
17762,2,0
17763,0,-3
17764,0,0
17765,3,3
17766,0,0
17767,2,0
17768,3,0
17769,2,-2
17770,1,1
17771,0,0
17772,3,-3
17773,1,0
17774,3,1
17775,2,0
17776,2,1
17777,1,1
17778,1,2
17779,2,-1
17780,2,0
17781,3,1
17782,2,1
17783,0,1
17784,0,1
17785,3,-1
17786,1,0
17787,0,1
17788,0,0
17789,2,1
17790,1,2
17791,3,-1
17792,3,-2
17793,0,1
17794,0,1
17795,2,0
17796,1,2
17797,2,0
17798,1,2
17799,2,0
17800,1,2
17801,0,1
17802,3,1
17803,3,-2
17804,0,1
17805,0,1
17806,2,1
17807,0,3
17808,2,-3
17809,2,3
17810,3,1
17811,1,3
17812,3,3
17813,2,0
17814,3,0
17815,1,1
17816,0,1
17817,3,0
17818,0,-3
17819,3,0
17820,2,1
17821,2,1
17822,2,1
17823,2,0
17824,0,0
17825,0,-4
17826,0,1
17827,3,1
17828,2,1
17829,0,1
17830,2,-1
17831,2,1
17832,3,0
17833,2,0
17834,2,1
17835,3,1
17836,0,-1
17837,0,0
17838,2,0
17839,3,1
17840,0,0
17841,0,0
17842,2,3
17843,3,0
17844,3,1
17845,1,2
17846,3,2
17847,3,0
17848,2,0
17849,2,-1
17850,1,-1
17851,0,1
17852,0,0
17853,3,2
17854,3,1
17855,3,-1
17856,0,1
17857,0,0
17858,2,1
17859,2,1
17860,3,2
17861,0,0
17862,0,-3
17863,2,-1
17864,2,1
17865,2,-4
17866,2,-2
17867,3,1
17868,2,1
17869,3,3
17870,2,0
17871,1,2
17872,0,1
17873,2,-3
17874,2,1
17875,0,-2
17876,3,1
17877,2,0
17878,2,1
17879,2,0
17880,2,3
17881,2,2
17882,2,0
17883,3,3
17884,2,1
17885,2,1
17886,1,1
17887,3,0
17888,1,-1
17889,0,1
17890,2,0
17891,0,0
17892,3,-1
17893,1,2
17894,0,1
17895,3,-1
17896,1,1
17897,0,1
17898,2,-3
17899,0,3
17900,0,1
17901,0,0
17902,0,0
17903,3,2
17904,0,1
17905,3,0
17906,3,0
17907,2,-1
17908,0,1
17909,0,1
17910,3,1
17911,2,-1
17912,0,0
17913,1,-3
17914,2,1
17915,2,1
17916,0,1
17917,3,1
17918,3,1
17919,3,3
17920,0,0
17921,2,1
17922,3,0
17923,1,2
17924,3,1
17925,3,2
17926,3,1
17927,2,0
17928,0,0
17929,1,2
17930,1,1
17931,0,-1
17932,1,0
17933,1,2
17934,0,0
17935,3,1
17936,3,1
17937,1,1
17938,3,0
17939,3,0
17940,3,1
17941,0,2
17942,1,2
17943,3,0
17944,2,1
17945,1,2
17946,2,1
17947,3,1
17948,0,-1
17949,0,1
17950,0,1
17951,1,0
17952,3,-1
17953,0,1
17954,3,1
17955,0,1
17956,1,1
17957,0,-1
17958,3,0
17959,0,-1
17960,3,1
17961,1,2
17962,1,3
17963,3,0
17964,2,-1
17965,3,0
17966,3,1
17967,1,1
17968,0,-3
17969,0,-1
17970,2,0
17971,1,3
17972,3,0
17973,2,-2
17974,1,1
17975,3,1
17976,2,-1
17977,0,-1
17978,1,0
17979,1,3
17980,0,1
17981,2,-2
17982,2,-1
17983,1,2
17984,3,3
17985,2,3
17986,0,0
17987,0,-1
17988,1,1
17989,2,0
17990,1,2
17991,0,1
17992,1,1
17993,0,0
17994,1,0
17995,2,-1
17996,3,-2
17997,2,1
17998,2,-2
17999,0,-3
18000,2,1
18001,2,-1
18002,2,0
18003,2,1
18004,0,1
18005,2,1
18006,3,0
18007,1,2
18008,3,1
18009,3,0
18010,3,3
18011,2,-1
18012,0,1
18013,3,3
18014,0,0
18015,3,0
18016,3,1
18017,2,0
18018,0,-1
18019,2,1
18020,3,1
18021,3,1
18022,3,1
18023,1,0
18024,2,-2
18025,3,1
18026,0,0
18027,3,2
18028,3,0
18029,2,1
18030,3,1
18031,2,0
18032,1,-1
18033,1,2
18034,3,0
18035,3,1
18036,2,1
18037,1,2
18038,3,0
18039,0,0
18040,2,-3
18041,3,1
18042,1,0
18043,1,2
18044,1,1
18045,1,2
18046,0,-3
18047,0,0
18048,3,-4
18049,3,1
18050,1,2
18051,0,0
18052,2,2
18053,0,-1
18054,0,0
18055,3,1
18056,0,0
18057,0,0
18058,3,1
18059,3,0
18060,0,1
18061,2,-2
18062,3,1
18063,0,0
18064,1,1
18065,0,1
18066,0,1
18067,2,0
18068,3,2
18069,2,-1
18070,0,1
18071,0,1
18072,3,1
18073,3,1
18074,0,0
18075,3,1
18076,1,1
18077,3,1
18078,3,0
18079,2,1
18080,1,0
18081,2,-2
18082,1,-1
18083,2,1
18084,1,2
18085,1,2
18086,1,2
18087,0,-3
18088,2,1
18089,3,-3
18090,1,2
18091,2,0
18092,2,-2
18093,1,2
18094,2,1
18095,2,1
18096,2,1
18097,0,0
18098,3,0
18099,1,0
18100,3,0
18101,1,1
18102,0,-1
18103,2,1
18104,2,1
18105,3,0
18106,1,-3
18107,2,-2
18108,0,0
18109,2,3
18110,2,1
18111,3,-4
18112,2,1
18113,2,3
18114,3,1
18115,0,1
18116,3,0
18117,0,2
18118,0,1
18119,1,2
18120,1,1
18121,3,0
18122,3,1
18123,3,-1
18124,3,0
18125,0,-1
18126,0,1
18127,3,0
18128,1,2
18129,3,1
18130,0,3
18131,1,1
18132,2,-1
18133,1,2
18134,1,2
18135,1,2
18136,1,3
18137,2,0
18138,2,0
18139,0,3
18140,1,2
18141,1,1
18142,0,1
18143,0,0
18144,1,1
18145,0,0
18146,2,-1
18147,2,0
18148,2,1
18149,0,1
18150,3,2
18151,2,0
18152,1,3
18153,1,2
18154,2,-1
18155,0,1
18156,3,0
18157,0,-3
18158,1,3
18159,1,2
18160,3,3
18161,3,1
18162,0,3
18163,1,2
18164,3,1
18165,1,1
18166,2,3
18167,2,-1
18168,1,0
18169,3,0
18170,0,1
18171,2,1
18172,1,2
18173,2,0
18174,1,0
18175,3,1
18176,3,0
18177,2,0
18178,3,0
18179,2,0
18180,1,1
18181,0,1
18182,3,0
18183,2,-1
18184,2,0
18185,3,0
18186,1,2
18187,0,1
18188,0,1
18189,1,2
18190,1,-1
18191,2,1
18192,0,0
18193,2,0
18194,3,0
18195,2,2
18196,0,1
18197,2,-1
18198,2,-1
18199,0,2
18200,1,2
18201,3,1
18202,2,1
18203,3,1
18204,3,0
18205,2,1
18206,2,1
18207,2,0
18208,3,1
18209,3,1
18210,0,-2
18211,0,1
18212,3,3
18213,2,1
18214,2,1
18215,2,1
18216,3,1
18217,1,2
18218,2,2
18219,0,-1
18220,2,1
18221,3,2
18222,3,0
18223,2,-1
18224,0,-1
18225,3,-2
18226,0,2
18227,0,1
18228,2,2
18229,3,0
18230,3,0
18231,1,2
18232,3,1
18233,3,1
18234,0,1
18235,1,1
18236,3,2
18237,3,-1
18238,2,0
18239,0,-1
18240,3,0
18241,0,1
18242,2,-1
18243,0,0
18244,1,3
18245,1,2
18246,2,3
18247,2,-3
18248,3,0
18249,2,0
18250,0,1
18251,0,1
18252,0,1
18253,0,1
18254,0,1
18255,2,-2
18256,0,0
18257,2,0
18258,0,-1
18259,0,1
18260,2,1
18261,1,1
18262,1,1
18263,1,2
18264,1,2
18265,1,1
18266,0,1
18267,2,1
18268,2,1
18269,2,1
18270,0,1
18271,3,1
18272,0,0
18273,1,-1
18274,1,1
18275,1,2
18276,1,2
18277,0,2
18278,3,-1
18279,0,2
18280,0,1
18281,0,-1
18282,2,0
18283,2,1
18284,3,-1
18285,2,1
18286,3,3
18287,2,1
18288,3,1
18289,3,1
18290,3,0
18291,2,1
18292,0,1
18293,0,1
18294,2,0
18295,1,2
18296,1,1
18297,0,0
18298,3,1
18299,2,0
18300,3,1
18301,3,1
18302,1,2
18303,1,1
18304,3,1
18305,2,-2
18306,0,1
18307,3,-2
18308,3,0
18309,3,1
18310,2,-1
18311,2,1
18312,2,0
18313,3,-2
18314,1,2
18315,1,0
18316,3,1
18317,3,1
18318,3,1
18319,2,1
18320,1,0
18321,2,1
18322,3,3
18323,3,1
18324,2,1
18325,1,2
18326,3,1
18327,0,1
18328,2,1
18329,0,0
18330,2,1
18331,3,-4
18332,2,-1
18333,3,1
18334,3,1
18335,1,1
18336,3,1
18337,2,1
18338,0,-2
18339,3,0
18340,2,0
18341,2,0
18342,0,1
18343,2,-1
18344,3,1
18345,3,0
18346,2,-1
18347,2,0
18348,2,0
18349,1,2
18350,1,2
18351,1,1
18352,0,2
18353,0,1
18354,0,3
18355,3,0
18356,2,1
18357,3,0
18358,0,1
18359,0,0
18360,2,1
18361,1,-1
18362,0,2
18363,0,1
18364,3,0
18365,1,2
18366,0,1
18367,3,1
18368,0,0
18369,2,1
18370,1,2
18371,2,-1
18372,3,0
18373,1,1
18374,0,1
18375,3,1
18376,2,0
18377,2,1
18378,3,0
18379,3,3
18380,0,1
18381,1,0
18382,2,0
18383,2,0
18384,0,3
18385,3,-1
18386,2,1
18387,2,1
18388,3,1
