a,action,reward
15937,0,1
15938,0,-7
15939,3,1
15940,1,2
15941,1,2
15942,0,0
15943,1,0
15944,1,1
15945,1,2
15946,0,1
15947,0,-1
15948,0,-1
15949,0,1
15950,0,1
15951,0,1
15952,0,1
15953,2,1
15954,0,0
15955,0,0
15956,0,1
15957,1,2
15958,1,0
15959,2,0
15960,2,1
15961,1,2
15962,1,1
15963,1,2
15964,0,0
15965,1,3
15966,0,1
15967,1,2
15968,3,0
15969,0,1
15970,0,1
15971,1,0
15972,0,0
15973,1,0
15974,1,1
15975,3,0
15976,2,0
15977,2,-2
15978,0,1
15979,2,1
15980,0,-2
15981,0,0
15982,3,-2
15983,0,0
15984,1,2
15985,3,1
15986,0,2
15987,0,0
15988,3,1
15989,1,3
15990,2,0
15991,1,2
15992,1,2
15993,0,0
15994,2,1
15995,0,1
15996,0,-2
15997,3,0
15998,0,1
15999,0,0
16000,1,1
16001,0,0
16002,0,1
16003,1,2
16004,2,1
16005,0,1
16006,1,2
16007,3,1
16008,0,-1
16009,1,2
16010,2,0
16011,3,0
16012,1,2
16013,0,0
16014,3,-1
16015,3,1
16016,0,-4
16017,1,2
16018,2,3
16019,1,2
16020,1,2
16021,0,1
16022,0,1
16023,0,1
16024,0,1
16025,0,0
16026,0,0
16027,0,1
16028,2,1
16029,1,1
16030,0,1
16031,0,1
16032,2,-1
16033,1,2
16034,1,2
16035,3,-1
16036,1,3
16037,2,-1
16038,1,2
16039,3,-2
16040,0,1
16041,0,1
16042,2,0
16043,2,-1
16044,1,2
16045,0,1
16046,0,3
16047,1,2
16048,1,1
16049,2,1
16050,0,1
16051,0,1
16052,0,0
16053,2,0
16054,2,3
16055,2,1
16056,0,0
16057,0,-1
16058,3,3
16059,1,2
16060,0,1
16061,0,1
16062,0,1
16063,1,1
16064,0,1
16065,0,1
16066,0,1
16067,1,1
16068,3,1
16069,0,1
16070,0,-1
16071,0,-3
16072,2,-1
16073,1,2
16074,0,0
16075,2,1
16076,0,1
16077,0,-2
16078,1,2
16079,0,1
16080,3,2
16081,1,3
16082,0,0
16083,0,-1
16084,2,2
16085,3,1
16086,2,1
16087,0,0
16088,1,1
16089,1,2
16090,1,2
16091,0,1
16092,2,-1
16093,2,-2
16094,0,-4
16095,2,0
16096,3,0
16097,2,0
16098,2,-1
16099,0,2
16100,3,1
16101,1,2
16102,1,0
16103,3,1
16104,3,3
16105,1,2
16106,1,-1
16107,0,3
16108,1,0
16109,3,1
16110,1,2
16111,0,3
16112,0,-1
16113,2,1
16114,3,0
16115,0,1
16116,0,0
16117,1,1
16118,2,-2
16119,0,0
16120,0,1
16121,0,-2
16122,2,1
16123,0,-2
16124,3,0
16125,0,0
16126,0,0
16127,0,1
16128,0,-1
16129,1,1
16130,3,1
16131,2,1
16132,0,-1
16133,0,1
16134,0,1
16135,2,1
16136,0,1
16137,0,3
16138,3,1
16139,0,1
16140,2,1
16141,1,1
16142,1,2
16143,2,0
16144,0,0
16145,0,2
16146,2,1
16147,0,1
16148,0,1
16149,1,1
16150,1,2
16151,2,1
16152,1,2
16153,0,1
16154,1,-1
16155,0,1
16156,1,2
16157,0,-1
16158,2,1
16159,0,1
16160,0,1
16161,3,1
16162,0,0
16163,3,2
16164,1,2
16165,3,1
16166,0,1
16167,0,1
16168,1,0
16169,0,1
16170,0,-2
16171,0,3
16172,0,1
16173,0,1
16174,0,1
16175,2,0
16176,1,2
16177,0,3
16178,0,-4
16179,1,2
16180,1,2
16181,0,1
16182,0,1
16183,2,-1
16184,0,1
16185,1,2
16186,1,2
16187,0,0
16188,1,1
16189,3,0
16190,0,-4
16191,1,2
16192,2,-3
16193,1,2
16194,0,1
16195,2,-2
16196,2,-1
16197,1,2
16198,1,-2
16199,0,-1
16200,3,1
16201,0,1
16202,0,-2
16203,0,1
16204,0,1
16205,2,-1
16206,1,0
16207,0,1
16208,1,1
16209,2,0
16210,2,-2
16211,0,1
16212,0,0
16213,0,-2
16214,0,0
16215,0,1
16216,2,1
16217,2,1
16218,1,1
16219,1,1
16220,2,-1
16221,0,1
16222,1,2
16223,0,-1
16224,0,2
16225,0,1
16226,3,3
16227,2,0
16228,0,0
16229,2,-1
16230,0,1
16231,2,-2
16232,1,2
16233,1,0
16234,0,1
16235,1,2
16236,0,0
16237,0,1
16238,0,0
16239,0,1
16240,3,1
16241,0,0
16242,1,1
16243,3,1
16244,2,1
16245,3,1
16246,3,-5
16247,2,-1
16248,0,1
16249,1,3
16250,1,1
16251,0,3
16252,0,0
16253,0,1
16254,0,-3
16255,3,0
16256,0,1
16257,0,-1
16258,2,3
16259,0,1
16260,0,1
16261,1,1
16262,0,-1
16263,2,-1
16264,3,-1
16265,0,-2
16266,3,1
16267,0,0
16268,1,2
16269,3,-2
16270,0,-1
16271,0,1
16272,0,0
16273,0,-3
16274,0,0
16275,0,1
16276,1,2
16277,2,1
16278,0,2
16279,0,1
16280,1,-1
16281,1,1
16282,0,1
16283,0,3
16284,3,1
16285,3,-1
16286,2,-3
16287,1,2
16288,2,3
16289,1,-1
16290,0,-1
16291,2,-2
16292,1,2
16293,0,-3
16294,1,2
16295,0,1
16296,3,0
16297,0,0
16298,0,1
16299,0,1
16300,0,0
16301,0,0
16302,2,0
16303,3,1
16304,3,-1
16305,1,-1
16306,1,1
16307,0,-1
16308,0,0
16309,0,-2
16310,2,3
16311,1,1
16312,1,1
16313,1,2
16314,0,3
16315,1,2
16316,0,2
16317,0,1
16318,0,1
16319,0,-2
16320,1,-1
16321,0,1
16322,1,2
16323,1,2
16324,3,1
16325,3,0
16326,1,2
16327,0,1
16328,0,-2
16329,0,-1
16330,2,3
16331,0,1
16332,3,1
16333,0,0
16334,0,0
16335,0,1
16336,0,-1
16337,1,1
16338,1,2
16339,2,0
16340,1,2
16341,0,1
16342,0,0
16343,0,1
16344,0,-1
16345,1,1
16346,0,-1
16347,3,2
16348,3,-2
16349,0,0
16350,0,0
16351,2,1
16352,1,2
16353,2,1
16354,0,1
16355,3,0
16356,0,0
16357,3,0
16358,1,3
16359,1,1
16360,0,-1
16361,2,0
16362,3,-1
16363,3,0
16364,0,1
16365,1,2
16366,1,2
16367,0,1
16368,0,0
16369,1,2
16370,1,1
16371,0,3
16372,2,1
16373,1,-1
16374,1,2
16375,3,0
16376,1,3
16377,0,-1
16378,1,2
16379,2,1
16380,2,-1
16381,3,0
16382,1,1
16383,0,0
16384,0,0
16385,0,1
16386,3,1
16387,0,1
16388,0,-1
16389,3,1
16390,0,-2
16391,0,1
16392,0,1
16393,3,1
16394,2,1
16395,0,2
16396,1,-1
16397,2,1
16398,2,3
16399,0,0
16400,0,-1
16401,1,2
16402,0,-1
16403,0,1
16404,0,-1
16405,0,-1
16406,0,0
16407,0,3
16408,0,-1
16409,1,0
16410,1,1
16411,3,0
16412,1,2
16413,3,1
16414,2,3
16415,2,1
16416,0,0
16417,3,1
16418,0,3
16419,1,1
16420,0,2
16421,0,1
16422,3,1
16423,0,1
16424,1,2
16425,0,1
16426,1,1
16427,2,-1
16428,1,2
16429,0,-3
16430,0,1
16431,1,1
16432,1,2
16433,0,3
16434,0,0
16435,2,-5
16436,0,1
16437,0,0
16438,0,0
16439,0,1
16440,2,-1
16441,0,0
16442,0,-2
16443,0,1
16444,0,1
16445,2,-1
16446,2,1
16447,0,0
16448,1,2
16449,1,3
16450,0,-1
16451,2,1
16452,0,1
16453,0,-2
16454,2,-1
16455,0,1
16456,1,3
16457,0,0
16458,3,1
16459,0,1
16460,1,1
16461,0,-1
16462,0,1
16463,0,-1
16464,0,1
16465,2,1
16466,0,0
16467,1,2
16468,0,-1
16469,2,0
16470,1,2
16471,0,-1
16472,2,0
16473,0,-1
16474,1,0
16475,0,1
16476,0,-3
16477,1,3
16478,1,1
16479,0,0
16480,1,-2
16481,1,1
16482,1,0
16483,3,-4
16484,0,0
16485,0,-1
16486,0,-1
16487,0,1
16488,0,1
16489,0,1
16490,0,-1
16491,1,1
16492,0,1
16493,0,1
16494,0,0
16495,0,1
16496,0,3
16497,0,0
16498,1,2
16499,0,1
16500,2,-2
16501,2,3
16502,0,1
16503,0,1
16504,1,2
16505,0,1
16506,3,-2
16507,1,1
16508,1,2
16509,0,1
16510,3,0
16511,0,1
16512,1,3
16513,0,1
16514,0,-1
16515,0,1
16516,3,-4
16517,2,-2
16518,3,1
16519,1,1
16520,0,-2
16521,0,1
16522,1,-1
16523,1,2
16524,3,1
16525,3,1
16526,0,0
16527,1,2
16528,0,1
16529,2,3
16530,0,1
16531,0,1
16532,0,1
16533,0,1
16534,0,0
16535,0,-3
16536,2,-1
16537,0,1
16538,0,1
16539,1,1
16540,0,1
16541,1,2
16542,0,0
16543,1,2
16544,0,0
16545,3,-2
16546,3,1
16547,0,2
16548,1,1
16549,1,2
16550,0,1
16551,3,-1
16552,0,1
16553,3,0
16554,2,1
16555,3,1
16556,3,1
16557,1,2
16558,1,2
16559,2,-1
16560,1,0
16561,2,1
16562,1,1
16563,0,1
16564,1,0
16565,3,1
16566,3,-1
16567,1,2
16568,0,1
16569,0,1
16570,3,1
16571,1,2
16572,1,1
16573,0,-1
16574,3,0
16575,0,1
16576,3,-2
16577,3,1
16578,1,2
16579,1,2
16580,0,3
16581,0,1
16582,0,1
16583,0,1
16584,0,0
16585,0,1
16586,0,1
16587,3,1
16588,0,1
16589,1,2
16590,0,1
16591,0,1
16592,3,1
16593,2,0
16594,0,1
16595,1,2
16596,0,0
16597,3,-1
16598,0,1
16599,1,1
16600,0,1
16601,0,0
16602,0,1
16603,2,0
16604,2,-3
16605,1,2
16606,3,1
16607,0,-2
16608,3,1
16609,1,-2
16610,3,-2
16611,1,2
16612,1,2
16613,3,0
16614,1,2
16615,2,0
16616,1,2
16617,0,-3
16618,0,2
16619,1,2
16620,2,1
16621,0,0
16622,2,1
16623,0,1
16624,1,-1
16625,1,3
16626,0,0
16627,1,2
16628,3,1
16629,0,1
16630,1,2
16631,0,-4
16632,3,-1
16633,1,2
16634,1,2
16635,0,0
16636,0,1
16637,1,2
16638,1,-1
16639,1,1
16640,1,2
16641,0,1
16642,3,-4
16643,1,1
16644,3,1
16645,0,2
16646,0,1
16647,0,0
16648,1,2
16649,1,2
16650,0,1
16651,1,-4
16652,0,-3
16653,2,-3
16654,1,1
16655,0,-1
16656,2,0
16657,0,1
16658,2,1
16659,1,1
16660,0,0
16661,1,1
16662,1,1
16663,1,2
16664,3,1
16665,3,0
16666,0,1
16667,0,1
16668,0,3
16669,0,-1
16670,2,1
16671,1,1
16672,3,0
16673,3,0
16674,1,3
16675,1,-2
16676,0,-3
16677,3,-1
16678,1,2
16679,0,-2
16680,2,0
16681,1,2
16682,1,2
16683,1,2
16684,3,0
16685,0,-2
16686,2,-1
16687,1,1
16688,1,0
16689,1,2
16690,2,-1
16691,0,-1
16692,0,1
16693,1,2
16694,3,1
16695,0,2
16696,2,1
16697,1,0
16698,0,3
16699,0,0
16700,0,1
16701,0,1
16702,0,3
16703,0,1
16704,1,0
16705,0,3
16706,0,0
16707,0,0
16708,1,2
16709,1,2
16710,2,1
16711,0,1
16712,2,0
16713,3,-4
16714,0,1
16715,2,1
16716,2,1
16717,0,0
16718,0,-2
16719,0,0
16720,0,0
16721,0,0
16722,0,0
16723,0,1
16724,1,2
16725,0,0
16726,0,1
16727,2,0
16728,1,2
16729,1,0
16730,3,0
16731,2,-1
16732,2,0
16733,0,0
16734,0,3
16735,3,1
16736,1,3
16737,0,0
16738,0,2
16739,0,-3
16740,0,0
16741,3,1
16742,1,1
16743,1,0
16744,2,1
16745,0,-1
16746,1,2
16747,0,-2
16748,0,0
16749,0,1
16750,0,1
16751,0,0
16752,3,1
16753,0,0
16754,3,1
16755,1,3
16756,0,1
16757,1,2
16758,0,1
16759,2,0
16760,0,3
16761,2,0
16762,0,0
16763,0,1
16764,3,0
16765,1,3
16766,2,-1
16767,2,-1
16768,1,-1
16769,3,-2
16770,1,2
16771,0,0
16772,1,0
16773,0,1
16774,0,1
16775,3,1
16776,2,0
16777,0,1
16778,0,-1
16779,2,0
16780,0,1
16781,3,-1
16782,0,-1
16783,2,-1
16784,1,1
16785,2,-2
16786,1,2
16787,0,1
16788,0,0
16789,3,3
16790,2,3
16791,0,1
16792,0,0
16793,3,-2
16794,0,3
16795,0,-1
16796,1,0
16797,2,0
16798,3,1
16799,0,-2
16800,3,1
16801,0,1
16802,0,1
16803,2,1
16804,1,1
16805,0,-2
16806,3,1
16807,3,3
16808,0,3
16809,1,1
16810,1,0
16811,1,1
16812,0,-1
16813,1,2
16814,1,2
16815,2,0
16816,3,0
16817,0,-2
16818,1,2
16819,0,1
16820,0,1
16821,0,1
16822,1,2
16823,0,-1
16824,0,1
16825,3,0
16826,2,-2
16827,1,2
16828,0,1
16829,0,-2
16830,1,2
16831,3,0
16832,3,0
16833,0,-1
16834,3,0
16835,1,0
16836,0,3
16837,2,-2
16838,2,-1
16839,2,0
16840,3,1
16841,0,3
16842,0,1
16843,1,1
16844,1,0
16845,3,0
16846,3,1
16847,2,1
16848,0,0
16849,2,1
16850,1,2
16851,0,2
16852,0,1
16853,0,1
16854,3,2
16855,0,-1
16856,0,1
16857,0,1
16858,1,1
16859,2,1
16860,0,2
16861,0,1
16862,0,1
16863,0,3
16864,3,-2
16865,3,3
16866,2,1
16867,0,1
16868,0,1
16869,0,1
16870,0,0
16871,0,1
16872,0,-4
16873,1,2
16874,1,2
16875,3,0
16876,0,1
16877,1,2
16878,1,0
16879,0,0
16880,0,0
16881,1,2
16882,3,-1
16883,1,1
16884,0,3
16885,2,-1
16886,1,2
16887,0,1
16888,2,1
16889,1,2
16890,1,-1
16891,0,1
16892,2,1
16893,0,1
16894,3,0
16895,0,3
16896,0,1
16897,0,0
16898,1,3
16899,1,2
16900,0,0
16901,0,0
16902,2,1
16903,1,2
16904,1,-3
16905,3,1
16906,0,1
16907,3,0
16908,0,-1
16909,3,0
16910,0,0
16911,0,0
16912,1,1
16913,1,1
16914,2,0
16915,0,0
16916,2,0
16917,0,-1
16918,0,1
16919,1,1
16920,0,0
16921,0,1
16922,0,2
16923,1,1
16924,2,0
16925,0,0
16926,2,3
16927,0,1
16928,0,1
16929,1,0
16930,0,-1
16931,0,0
16932,0,1
16933,2,1
16934,0,0
16935,3,0
16936,2,3
16937,2,1
16938,3,1
16939,0,1
16940,2,0
16941,0,1
16942,1,-1
16943,2,-1
16944,0,1
16945,0,0
16946,0,1
16947,0,-1
16948,0,0
16949,0,1
16950,2,-2
16951,0,1
16952,1,2
16953,2,2
16954,1,2
16955,0,1
16956,1,3
16957,0,-1
16958,0,0
16959,3,0
16960,1,-1
16961,2,-2
16962,0,1
16963,2,1
16964,1,3
16965,0,3
16966,2,1
16967,2,1
16968,0,0
16969,2,0
16970,1,2
16971,3,3
16972,0,-1
16973,2,-2
16974,3,-1
16975,2,-2
16976,1,-2
16977,0,0
16978,0,-1
16979,2,1
16980,1,1
16981,0,3
16982,1,3
16983,3,-2
16984,2,0
16985,1,2
16986,1,2
16987,2,1
16988,0,1
16989,0,1
16990,3,0
16991,3,3
16992,0,-2
16993,3,0
16994,0,0
16995,0,1
16996,0,3
16997,3,1
16998,0,0
16999,0,1
17000,1,3
17001,2,1
17002,2,-1
17003,0,1
17004,1,2
17005,2,-1
17006,3,1
17007,1,2
17008,0,1
17009,0,1
17010,1,2
17011,1,2
17012,0,1
17013,3,-4
17014,0,0
17015,0,0
17016,1,3
17017,2,1
17018,0,1
17019,0,1
17020,2,3
17021,2,1
17022,0,1
17023,1,2
17024,0,1
17025,0,1
17026,0,0
17027,1,2
17028,0,0
17029,0,0
17030,2,-2
17031,0,3
17032,0,-2
17033,1,3
17034,0,0
17035,0,0
17036,3,-1
17037,0,0
17038,0,1
17039,3,1
17040,1,2
17041,2,0
17042,3,0
17043,0,3
17044,0,1
17045,1,2
17046,0,0
17047,0,-3
17048,1,2
17049,2,3
17050,3,0
17051,2,-1
17052,1,1
17053,1,1
17054,0,1
17055,1,0
17056,3,0
17057,0,0
17058,0,1
17059,0,1
17060,0,1
17061,0,-2
17062,1,2
17063,0,-1
17064,1,1
17065,1,2
17066,0,0
17067,0,2
17068,0,-1
17069,0,0
17070,2,1
17071,1,2
17072,0,1
17073,0,-4
17074,2,-1
17075,0,-3
17076,0,0
17077,1,2
17078,1,0
17079,0,0
17080,0,0
17081,3,1
17082,0,0
17083,3,1
17084,2,1
17085,0,1
17086,0,1
17087,0,1
17088,1,2
17089,1,3
17090,0,-1
17091,1,1
17092,2,0
17093,1,3
17094,0,1
17095,2,0
17096,1,2
17097,0,1
17098,0,2
17099,0,1
17100,0,1
17101,0,-1
17102,1,2
17103,0,1
17104,3,1
17105,0,1
17106,0,0
17107,1,2
17108,3,-2
17109,3,2
17110,3,1
17111,3,0
17112,0,1
17113,3,1
17114,2,-1
17115,2,1
17116,0,-2
17117,1,2
17118,2,1
17119,0,1
17120,2,1
17121,0,1
17122,0,2
17123,3,0
17124,0,1
17125,0,2
17126,0,1
17127,1,2
17128,1,0
17129,0,-1
17130,3,1
17131,1,2
17132,1,1
17133,1,2
17134,1,1
17135,2,-1
17136,0,1
17137,2,1
17138,0,3
17139,0,1
17140,0,1
17141,0,-2
17142,0,1
17143,0,0
17144,2,1
17145,0,1
17146,2,0
17147,0,0
17148,2,3
17149,1,2
17150,1,2
17151,0,-1
17152,1,1
17153,1,1
17154,2,-1
17155,0,-1
17156,2,1
17157,0,1
17158,0,1
17159,1,2
17160,1,2
17161,0,1
17162,0,1
17163,0,1
17164,3,1
17165,3,-3
17166,1,0
17167,3,1
17168,1,0
17169,3,0
17170,0,1
17171,2,1
17172,0,1
17173,0,-2
17174,3,-1
17175,0,3
17176,0,1
17177,0,0
17178,0,-2
17179,0,1
17180,0,1
17181,0,2
17182,0,0
17183,3,1
17184,0,0
17185,1,2
17186,3,1
17187,0,2
17188,0,1
17189,1,1
17190,0,-1
17191,0,-1
17192,1,1
17193,2,1
17194,3,0
17195,1,3
17196,3,0
17197,3,0
17198,1,2
17199,0,1
17200,3,1
17201,1,2
17202,0,1
17203,0,1
17204,0,0
17205,1,2
17206,0,-1
17207,0,1
17208,0,-1
17209,0,0
17210,0,-2
17211,3,1
17212,0,1
17213,1,-1
17214,1,1
17215,0,1
17216,0,-1
17217,3,0
17218,3,-4
17219,0,1
17220,0,1
17221,2,-3
17222,1,1
17223,1,2
17224,2,1
17225,0,1
17226,0,1
17227,1,1
17228,0,0
17229,1,-1
17230,2,-2
17231,0,-1
17232,0,1
17233,0,-2
17234,2,1
17235,0,1
17236,0,1
17237,0,-3
17238,0,-2
17239,1,2
17240,0,0
17241,0,-1
17242,1,2
17243,0,1
17244,1,2
17245,0,0
17246,0,-2
17247,1,2
17248,1,3
17249,1,2
17250,0,-1
17251,0,0
17252,2,-1
17253,0,2
17254,1,2
17255,0,1
17256,0,0
17257,1,2
17258,0,3
17259,2,1
17260,2,0
17261,2,1
17262,0,3
17263,0,0
17264,2,-1
17265,1,1
17266,0,-1
17267,0,1
17268,0,-3
17269,1,2
17270,2,-1
17271,1,2
17272,3,0
17273,0,0
17274,1,-4
17275,1,3
17276,1,0
17277,0,1
17278,1,1
17279,0,1
17280,2,2
17281,0,1
17282,0,0
17283,0,0
17284,0,-3
17285,0,1
17286,0,-1
17287,3,0
17288,2,-1
17289,2,-1
17290,1,2
17291,2,1
17292,1,1
17293,0,1
17294,2,1
17295,0,-1
17296,3,1
17297,0,0
17298,0,0
17299,3,-1
17300,2,-1
17301,1,2
17302,0,-1
17303,2,-2
17304,0,-1
17305,3,0
17306,0,1
17307,3,-1
17308,1,2
17309,0,0
17310,3,1
17311,0,3
17312,1,2
17313,0,-2
17314,0,-1
17315,0,3
17316,0,-1
17317,0,0
17318,3,-1
17319,1,2
17320,0,1
17321,0,-2
17322,0,1
17323,2,2
17324,0,1
17325,0,1
17326,1,2
17327,1,3
17328,3,0
17329,1,1
17330,1,1
17331,2,1
17332,1,2
17333,1,3
17334,0,0
17335,0,0
17336,1,2
17337,1,2
17338,1,2
17339,2,1
17340,1,2
17341,0,1
17342,3,1
17343,3,-1
17344,2,1
17345,0,-1
17346,0,1
17347,3,0
17348,0,-2
17349,3,1
17350,1,2
17351,0,1
17352,0,0
17353,2,0
17354,2,-1
17355,3,3
17356,1,1
17357,2,1
17358,1,2
17359,0,1
17360,0,1
17361,0,1
17362,0,0
17363,3,0
17364,1,2
17365,1,2
17366,3,1
17367,3,1
17368,0,1
17369,3,1
17370,0,3
17371,0,1
17372,0,-2
17373,0,1
17374,0,1
17375,0,1
17376,0,1
17377,0,1
17378,0,3
17379,2,-1
17380,0,0
17381,3,1
17382,3,2
17383,1,2
17384,3,0
17385,3,0
17386,0,0
17387,0,0
17388,1,2
17389,2,1
17390,1,2
17391,1,2
17392,0,-2
17393,1,1
17394,2,1
17395,1,2
17396,1,2
17397,3,0
17398,1,-1
17399,0,-3
17400,1,1
17401,1,2
17402,1,1
17403,1,1
17404,3,1
17405,2,0
17406,1,1
17407,0,-1
17408,0,1
17409,2,0
17410,0,1
17411,1,1
17412,0,1
17413,0,1
17414,0,1
17415,0,0
17416,0,-1
17417,0,1
17418,1,2
17419,1,2
17420,2,0
17421,0,-2
17422,1,0
17423,1,2
17424,0,0
17425,1,1
17426,1,2
17427,3,1
17428,2,0
17429,1,1
17430,0,1
17431,0,-1
17432,1,2
17433,1,1
17434,3,1
17435,0,1
17436,0,0
17437,2,1
17438,1,2
17439,3,1
17440,1,2
17441,3,3
17442,0,1
17443,0,-2
17444,0,1
17445,1,1
17446,0,1
17447,0,-1
17448,0,1
17449,2,-1
17450,0,1
17451,1,2
17452,0,1
17453,3,-1
17454,2,1
17455,2,1
17456,0,1
17457,2,3
17458,0,-1
17459,0,1
17460,2,1
17461,3,-4
17462,2,1
17463,0,1
17464,0,3
17465,2,2
17466,0,3
17467,0,3
17468,1,2
17469,1,0
17470,1,-1
17471,2,-1
17472,1,2
17473,2,-1
17474,1,2
17475,2,0
17476,3,-1
17477,0,1
17478,2,0
17479,1,0
17480,3,3
17481,1,2
17482,2,-4
17483,0,2
17484,0,0
17485,3,1
17486,0,1
17487,1,1
17488,3,-2
17489,2,-1
17490,1,2
17491,0,0
17492,0,1
17493,0,0
17494,2,1
17495,0,-1
17496,3,0
17497,3,1
17498,0,1
17499,0,1
17500,0,1
17501,0,1
17502,0,-1
17503,0,0
17504,1,0
17505,0,1
17506,1,1
17507,1,1
17508,0,0
17509,1,1
17510,1,1
17511,1,2
17512,0,-1
17513,0,0
17514,0,0
17515,0,2
17516,0,0
17517,0,3
17518,3,1
17519,0,1
17520,1,2
17521,0,1
17522,0,1
17523,0,-3
17524,0,2
17525,1,-1
17526,0,0
17527,0,2
17528,0,3
17529,3,1
17530,3,1
17531,0,0
17532,3,1
17533,1,3
17534,3,1
17535,0,1
17536,0,1
17537,1,1
17538,1,-1
17539,0,-5
17540,2,1
17541,1,2
17542,0,1
17543,1,1
17544,1,2
17545,0,-2
17546,2,0
17547,3,1
17548,3,1
17549,0,1
17550,0,0
17551,1,2
17552,0,1
17553,0,1
17554,0,1
17555,2,-2
17556,3,0
17557,0,0
17558,0,1
17559,2,-1
17560,0,1
17561,1,1
17562,0,-2
17563,3,1
17564,3,-3
17565,1,2
17566,3,1
17567,1,2
17568,1,0
17569,0,1
17570,0,1
17571,0,1
17572,1,2
17573,0,1
17574,2,0
17575,1,0
17576,3,0
17577,0,1
17578,1,2
17579,3,-1
17580,1,2
17581,2,-3
17582,1,3
17583,1,2
17584,3,1
17585,1,1
17586,0,-1
17587,0,-1
17588,0,1
17589,1,1
17590,0,2
17591,1,1
17592,0,0
17593,0,0
17594,1,2
17595,0,1
17596,1,1
17597,2,0
17598,2,1
17599,0,0
17600,2,1
17601,1,1
17602,1,2
17603,0,1
17604,0,0
17605,0,1
17606,1,2
17607,0,1
17608,3,1
17609,0,1
17610,0,2
17611,1,0
17612,1,2
17613,1,2
17614,0,-4
17615,3,1
17616,0,1
17617,1,2
17618,3,1
17619,0,1
17620,0,1
17621,1,2
17622,0,1
17623,2,1
17624,0,0
17625,0,1
17626,0,2
17627,3,1
17628,0,0
17629,0,-2
17630,0,1
17631,0,1
17632,1,2
17633,0,-3
17634,0,1
17635,0,1
17636,3,0
17637,0,1
17638,3,0
17639,1,1
17640,3,1
17641,3,1
17642,2,1
17643,0,0
17644,2,0
17645,0,-1
17646,1,-1
17647,2,1
17648,1,2
17649,0,-2
17650,0,2
17651,0,1
17652,0,1
17653,0,1
17654,1,2
17655,0,1
17656,1,1
17657,0,1
17658,2,1
17659,0,-1
17660,3,1
17661,1,1
17662,1,2
17663,1,3
17664,0,-1
17665,2,1
17666,0,0
17667,1,3
17668,3,-2
17669,0,3
17670,2,-4
17671,2,-1
17672,0,0
17673,2,-1
17674,1,2
17675,0,1
17676,0,2
17677,2,0
17678,0,0
17679,0,-2
17680,3,0
17681,0,1
17682,0,2
17683,1,2
17684,0,2
17685,0,-1
17686,2,0
17687,0,1
17688,0,1
17689,0,1
17690,3,0
17691,2,-1
17692,3,0
17693,0,1
17694,2,-4
17695,3,1
17696,0,0
17697,1,2
17698,0,1
17699,1,2
17700,0,1
17701,2,1
17702,1,2
17703,3,1
17704,0,3
17705,0,1
17706,1,2
17707,1,0
17708,2,-2
17709,0,0
17710,3,0
17711,2,0
17712,0,0
17713,0,1
17714,2,-1
17715,1,2
17716,1,2
17717,1,-1
17718,0,3
17719,0,0
17720,0,-1
17721,0,1
17722,0,0
17723,1,-1
17724,3,-2
17725,1,2
17726,0,1
17727,1,2
17728,3,1
17729,2,-2
17730,0,3
17731,3,-2
17732,0,0
17733,0,1
17734,0,0
17735,1,2
17736,0,1
17737,3,1
17738,0,0
17739,1,2
17740,2,3
17741,3,-2
17742,3,1
17743,1,2
17744,1,1
17745,0,0
17746,1,2
17747,1,1
17748,3,3
17749,0,0
17750,1,2
17751,0,1
17752,0,-1
17753,0,1
17754,0,1
17755,3,-1
17756,3,1
17757,3,1
17758,1,2
17759,1,2
17760,1,1
17761,0,0
17762,0,-1
17763,3,-3
17764,1,1
17765,0,0
17766,1,1
17767,1,0
17768,0,0
17769,1,1
17770,0,0
17771,0,0
17772,2,-5
17773,1,0
17774,2,1
17775,1,1
17776,0,1
17777,1,1
17778,2,1
17779,0,3
17780,1,1
17781,2,1
17782,0,1
17783,3,1
17784,1,2
17785,0,1
17786,2,-1
17787,1,2
17788,1,2
17789,0,1
17790,0,2
17791,0,-1
17792,0,-2
17793,0,1
17794,1,2
17795,1,1
17796,0,1
17797,1,0
17798,1,2
17799,0,0
17800,2,2
17801,1,2
17802,1,2
17803,0,-4
17804,2,-1
17805,0,1
17806,2,1
17807,1,3
17808,0,-1
17809,3,1
17810,2,1
17811,0,3
17812,2,1
17813,0,1
17814,2,-2
17815,0,0
17816,0,1
17817,1,2
17818,0,-3
17819,0,0
17820,2,1
17821,0,1
17822,3,1
17823,0,0
17824,3,1
17825,0,-4
17826,0,1
17827,0,1
17828,0,1
17829,0,1
17830,0,3
17831,2,1
17832,1,1
17833,0,0
17834,1,2
17835,2,1
17836,0,-1
17837,0,0
17838,0,0
17839,2,1
17840,1,1
17841,1,0
17842,2,3
17843,0,0
17844,1,2
17845,1,2
17846,1,1
17847,0,0
17848,1,0
17849,0,1
17850,0,0
17851,0,1
17852,1,1
17853,0,2
17854,1,2
17855,3,-1
17856,0,1
17857,2,0
17858,0,1
17859,0,1
17860,0,2
17861,1,1
17862,0,-3
17863,0,-2
17864,0,1
17865,0,-2
17866,2,-2
17867,2,1
17868,1,2
17869,0,3
17870,0,-1
17871,1,2
17872,1,2
17873,0,-1
17874,1,2
17875,3,0
17876,0,1
17877,1,1
17878,1,2
17879,1,1
17880,1,3
17881,3,2
17882,0,0
17883,0,3
