a,action,reward
15192,0,1
15193,0,1
15194,0,3
15195,1,1
15196,2,1
15197,0,1
15198,0,1
15199,1,1
15200,0,1
15201,0,1
15202,3,1
15203,0,-2
15204,0,1
15205,0,0
15206,0,0
15207,2,0
15208,0,1
15209,0,1
15210,3,1
15211,3,1
15212,1,1
15213,0,1
15214,0,1
15215,0,1
15216,0,-1
15217,0,0
15218,0,0
15219,0,1
15220,0,1
15221,0,1
15222,0,1
15223,1,1
15224,0,0
15225,0,0
15226,0,1
15227,0,1
15228,1,2
15229,2,0
15230,0,1
15231,1,0
15232,0,-1
15233,0,1
15234,0,-3
15235,0,1
15236,0,0
15237,0,1
15238,0,1
15239,3,1
15240,0,3
15241,0,0
15242,3,0
15243,0,0
15244,0,2
15245,1,1
15246,3,0
15247,0,-1
15248,3,1
15249,0,-1
15250,0,1
15251,0,3
15252,0,1
15253,1,2
15254,3,1
15255,0,-1
15256,3,1
15257,3,1
15258,0,-2
15259,1,3
15260,1,2
15261,0,1
15262,3,1
15263,0,1
15264,3,-1
15265,0,1
15266,0,1
15267,0,2
15268,3,-1
15269,0,0
15270,0,-1
15271,0,0
15272,0,-1
15273,3,1
15274,1,1
15275,0,1
15276,0,1
15277,2,-1
15278,0,1
15279,0,-2
15280,0,-1
15281,0,0
15282,0,-1
15283,0,1
15284,3,3
15285,0,0
15286,0,2
15287,0,2
15288,0,-1
15289,0,1
15290,0,1
15291,0,-4
15292,0,1
15293,1,2
15294,0,-3
15295,3,0
15296,1,2
15297,0,1
15298,0,1
15299,0,1
15300,0,1
15301,0,0
15302,0,1
15303,0,1
15304,0,-2
15305,3,1
15306,1,2
15307,1,2
15308,3,1
15309,0,1
15310,0,0
15311,1,3
15312,0,0
15313,2,-1
15314,0,-2
15315,0,1
15316,0,3
15317,0,-1
15318,0,0
15319,0,1
15320,0,0
15321,0,0
15322,0,1
15323,0,1
15324,0,0
15325,0,-1
15326,0,0
15327,0,-3
15328,0,1
15329,1,0
15330,0,-1
15331,0,1
15332,0,1
15333,0,1
15334,0,0
15335,0,1
15336,0,-1
15337,0,1
15338,0,0
15339,2,0
15340,0,0
15341,0,1
15342,3,0
15343,0,1
15344,0,1
15345,0,1
15346,0,0
15347,1,2
15348,0,1
15349,0,1
15350,0,0
15351,2,0
15352,0,1
15353,3,0
15354,0,1
15355,0,1
15356,0,-1
15357,0,-2
15358,0,0
15359,0,-2
15360,0,1
15361,0,2
15362,1,2
15363,0,0
15364,3,-1
15365,1,0
15366,1,1
15367,1,-1
15368,0,1
15369,0,0
15370,0,0
15371,0,0
15372,0,0
15373,0,-1
15374,0,1
15375,2,0
15376,0,0
15377,0,1
15378,1,2
15379,0,0
15380,1,2
15381,0,-4
15382,0,1
15383,0,1
15384,0,1
15385,3,-1
15386,3,1
15387,0,1
15388,0,2
15389,0,-1
15390,1,-2
15391,3,1
15392,0,1
15393,0,-1
15394,0,0
15395,2,-2
15396,0,1
15397,0,1
15398,0,0
15399,0,0
15400,0,1
15401,0,1
15402,0,-1
15403,2,-1
15404,0,0
15405,0,1
15406,0,1
15407,0,1
15408,0,1
15409,0,-7
15410,3,1
15411,0,1
15412,0,1
15413,0,1
15414,0,1
15415,3,-1
15416,0,0
15417,0,0
15418,3,3
15419,0,0
15420,0,0
15421,1,3
15422,0,1
15423,0,3
15424,0,1
15425,0,1
15426,2,-2
15427,0,-1
15428,0,0
15429,3,1
15430,0,0
15431,1,0
15432,0,1
15433,0,2
15434,0,1
15435,2,-4
15436,0,2
15437,0,0
15438,0,0
15439,3,1
15440,0,1
15441,0,-4
15442,0,-2
15443,0,1
15444,0,1
15445,0,1
15446,0,1
15447,1,2
15448,0,3
15449,0,0
15450,2,1
15451,0,1
15452,0,1
15453,0,1
15454,0,-2
15455,2,0
15456,1,0
15457,0,0
15458,1,0
15459,1,2
15460,0,-2
15461,0,1
15462,0,2
15463,0,1
15464,0,0
15465,0,1
15466,0,0
15467,0,1
15468,0,-1
15469,0,1
15470,3,1
15471,0,0
15472,1,2
15473,3,1
15474,0,1
15475,0,1
15476,3,3
15477,0,-2
15478,0,-1
15479,0,3
15480,1,2
15481,0,1
15482,0,1
15483,3,0
15484,0,3
15485,0,1
15486,0,-1
15487,3,1
15488,0,3
15489,0,1
15490,0,1
15491,2,1
15492,0,1
15493,3,1
15494,0,3
15495,1,1
15496,0,0
15497,1,0
15498,0,1
15499,0,-4
15500,1,1
15501,0,0
15502,0,1
15503,0,1
15504,3,1
15505,0,-1
15506,0,1
15507,2,1
15508,2,0
15509,0,-3
15510,2,-2
15511,0,-1
15512,0,3
15513,0,1
15514,0,1
15515,1,2
15516,0,1
15517,0,-3
15518,0,1
15519,0,1
15520,0,1
15521,0,-5
15522,0,3
15523,0,-2
15524,0,1
15525,0,-2
15526,0,1
15527,0,0
15528,0,1
15529,0,1
15530,0,1
15531,0,1
15532,0,0
15533,1,1
15534,0,1
15535,0,-1
15536,3,-2
15537,0,1
15538,0,0
15539,0,0
15540,0,1
15541,0,0
15542,2,0
15543,3,3
15544,0,-2
15545,0,-1
15546,2,1
15547,0,1
15548,0,1
15549,0,1
15550,0,-2
15551,0,-5
15552,0,2
15553,3,-1
15554,0,1
15555,0,1
15556,0,1
15557,0,1
15558,0,1
15559,0,0
15560,0,0
15561,0,1
15562,0,1
15563,0,1
15564,0,1
15565,0,2
15566,0,1
15567,0,-1
15568,0,0
15569,0,1
15570,2,0
15571,0,0
15572,0,1
15573,0,0
15574,0,2
15575,0,1
15576,2,1
15577,0,-2
15578,0,1
15579,0,-1
15580,0,1
15581,0,1
15582,0,1
15583,0,1
15584,0,1
15585,0,1
15586,0,-1
15587,0,0
15588,0,1
15589,0,-1
15590,0,1
15591,3,0
15592,1,1
15593,0,1
15594,0,-2
15595,1,-3
15596,0,1
15597,0,1
15598,0,0
15599,0,-1
15600,0,-1
15601,0,-1
15602,0,0
15603,0,1
15604,0,1
15605,0,1
15606,0,0
15607,0,1
15608,2,-2
15609,2,1
15610,3,-2
15611,3,2
15612,0,1
15613,0,-1
15614,0,1
15615,2,-8
15616,0,0
15617,0,-2
15618,0,1
15619,0,-2
15620,0,1
15621,0,-1
15622,0,1
15623,0,0
15624,0,1
15625,0,1
15626,0,1
15627,0,1
15628,0,0
15629,0,1
15630,0,1
15631,1,2
15632,0,0
15633,0,1
15634,1,-1
15635,0,0
15636,0,1
15637,2,1
15638,0,-2
15639,0,2
15640,3,1
15641,0,0
15642,0,-1
15643,0,2
15644,0,-1
15645,2,0
15646,1,2
15647,2,1
15648,0,0
15649,0,1
15650,3,0
15651,3,1
15652,0,0
15653,0,1
15654,0,1
15655,0,-1
15656,0,2
15657,2,1
15658,0,-1
15659,0,0
15660,0,1
15661,0,1
15662,3,1
15663,3,3
15664,0,-1
15665,0,-2
15666,0,3
15667,3,1
15668,2,0
15669,0,0
15670,0,0
15671,2,-1
15672,2,2
15673,0,1
15674,0,1
15675,0,1
15676,0,0
15677,0,-1
15678,0,1
15679,0,0
15680,0,1
15681,3,1
15682,0,3
15683,0,1
15684,0,1
15685,0,-1
15686,2,-2
15687,0,1
15688,0,1
15689,0,-2
15690,0,-2
15691,3,1
15692,2,-3
15693,3,2
15694,0,3
15695,0,3
15696,0,0
15697,0,0
15698,0,1
15699,0,2
15700,0,1
15701,0,1
15702,0,1
15703,0,-1
15704,1,1
15705,3,0
15706,2,1
15707,0,1
15708,0,-2
15709,0,1
15710,2,0
15711,0,3
15712,0,1
15713,2,1
15714,0,3
15715,0,1
15716,0,-1
15717,0,1
15718,0,0
15719,0,0
15720,0,0
15721,0,0
15722,0,-1
15723,0,-1
15724,0,-2
15725,0,-1
15726,1,2
15727,0,1
15728,0,0
15729,0,-1
15730,0,0
15731,0,-1
15732,1,2
15733,2,0
15734,2,0
15735,0,-1
15736,0,1
15737,0,3
15738,2,1
15739,3,0
15740,1,0
15741,3,-2
15742,0,3
15743,0,1
15744,0,0
15745,0,-1
15746,0,-1
15747,0,0
15748,0,-1
15749,0,3
15750,2,-1
15751,0,0
15752,1,1
15753,2,1
15754,1,2
15755,0,1
15756,0,-2
15757,0,1
15758,0,0
15759,2,1
15760,0,1
15761,1,2
15762,0,1
15763,0,1
15764,0,-1
15765,0,0
15766,0,1
15767,1,2
15768,0,1
15769,0,0
15770,0,3
15771,2,-1
15772,2,-1
15773,3,-1
15774,0,1
15775,0,1
15776,0,3
15777,0,-2
15778,0,0
15779,0,1
15780,0,1
15781,0,1
15782,3,1
15783,0,-2
15784,0,1
15785,0,1
15786,1,3
15787,0,1
15788,0,1
15789,0,-2
15790,0,0
15791,0,3
15792,0,1
15793,0,1
15794,0,0
15795,0,1
15796,2,1
15797,0,1
15798,0,0
15799,0,1
15800,2,1
15801,3,1
15802,0,-6
15803,2,-1
15804,0,1
15805,3,-1
15806,1,1
15807,0,3
15808,1,1
15809,3,0
15810,0,-1
15811,0,0
15812,2,1
15813,0,1
15814,1,2
15815,2,0
15816,0,1
15817,0,-1
15818,1,2
15819,0,1
15820,2,-1
15821,0,1
15822,0,0
15823,0,-1
15824,0,1
15825,0,0
15826,3,1
15827,0,-4
15828,0,-1
15829,1,1
15830,0,0
15831,3,3
15832,0,2
15833,0,1
15834,0,-1
15835,0,1
15836,0,1
15837,0,1
15838,0,1
15839,0,1
15840,0,0
15841,0,2
15842,0,1
15843,0,1
15844,0,-2
15845,0,0
15846,0,3
15847,2,1
15848,0,0
15849,0,0
15850,0,-1
15851,0,1
15852,0,0
15853,0,1
15854,0,1
15855,3,0
15856,0,0
15857,0,0
15858,0,0
15859,2,1
15860,0,1
15861,0,1
15862,1,2
15863,0,1
15864,0,1
15865,0,-1
15866,0,0
15867,0,1
15868,2,-1
15869,0,0
15870,0,1
15871,0,1
15872,0,3
15873,2,0
15874,0,1
15875,0,1
15876,0,1
15877,0,1
15878,0,1
15879,1,2
15880,1,2
15881,0,3
15882,0,0
15883,3,-5
15884,0,1
15885,0,1
15886,3,1
15887,0,0
15888,0,0
15889,0,3
15890,0,1
15891,0,0
15892,0,1
15893,0,1
15894,0,-1
15895,0,0
15896,0,1
15897,0,1
15898,0,1
15899,0,0
15900,1,2
15901,0,1
15902,3,1
15903,0,0
15904,1,1
15905,1,2
15906,2,1
15907,3,1
15908,0,-1
15909,0,-2
15910,2,1
15911,0,1
15912,0,-2
15913,1,2
15914,1,1
15915,0,0
15916,0,1
15917,0,1
15918,3,1
15919,0,-2
15920,0,1
15921,0,-4
15922,0,2
15923,0,0
15924,0,-1
15925,0,0
15926,0,2
15927,0,3
15928,0,1
15929,0,3
15930,3,1
15931,0,0
15932,0,1
15933,0,1
15934,0,3
15935,0,1
15936,0,1
15937,0,1
15938,0,-7
15939,3,1
15940,0,1
15941,0,1
15942,0,0
15943,3,-1
15944,0,0
15945,0,1
15946,0,1
15947,0,-1
15948,0,-1
15949,0,1
15950,2,1
15951,2,3
15952,0,1
15953,0,1
15954,1,1
15955,1,1
15956,0,1
15957,0,1
15958,3,-2
15959,0,1
15960,0,1
15961,0,1
15962,0,0
15963,0,1
15964,0,0
15965,0,3
15966,3,1
15967,0,1
15968,0,0
15969,0,1
15970,2,-1
15971,3,-1
15972,0,0
15973,0,-1
15974,0,0
15975,0,0
15976,2,0
15977,1,-1
15978,0,1
15979,0,1
15980,0,-2
15981,0,0
15982,0,-2
15983,0,0
15984,2,1
15985,0,0
15986,0,2
15987,0,0
15988,0,1
15989,2,1
15990,0,1
15991,0,1
15992,0,1
15993,0,0
15994,0,1
15995,0,1
15996,2,-2
15997,0,0
15998,0,1
15999,0,0
16000,3,0
16001,3,0
16002,3,1
16003,0,1
16004,0,1
16005,0,1
16006,0,1
16007,1,2
16008,0,-1
16009,0,1
16010,2,0
16011,0,0
16012,2,1
16013,0,0
16014,0,-1
16015,0,1
16016,0,-4
16017,0,1
16018,0,3
16019,2,0
16020,2,0
16021,1,2
16022,0,1
16023,0,1
16024,0,1
16025,0,0
16026,3,0
16027,0,1
16028,0,1
16029,2,0
16030,2,1
16031,0,1
16032,3,-1
16033,0,1
16034,0,1
16035,0,-1
16036,0,3
16037,0,-1
16038,0,1
16039,0,-2
16040,0,1
16041,0,1
16042,0,0
16043,0,-1
16044,0,1
16045,0,1
16046,0,3
16047,0,1
16048,0,0
16049,0,1
16050,0,1
16051,0,1
16052,0,0
16053,0,0
16054,3,3
16055,2,1
16056,0,0
16057,3,-1
16058,0,2
16059,0,1
16060,1,2
16061,3,1
16062,0,1
16063,0,0
16064,0,1
16065,1,2
16066,3,-1
16067,0,0
16068,1,2
16069,0,1
16070,0,-1
16071,0,-3
16072,3,1
16073,0,1
16074,0,0
16075,3,3
16076,0,1
16077,0,-2
16078,0,1
16079,0,1
16080,0,-1
16081,0,3
16082,0,0
16083,1,0
16084,0,2
16085,0,1
16086,0,1
16087,0,0
16088,0,0
16089,0,1
16090,0,1
16091,0,1
16092,0,1
16093,3,-2
16094,0,-4
16095,0,0
16096,0,0
16097,0,0
16098,0,1
16099,0,2
16100,0,1
16101,0,1
16102,0,-1
16103,0,1
16104,0,3
16105,0,1
16106,0,-2
16107,0,3
16108,3,-2
16109,1,2
16110,3,1
16111,0,3
16112,1,0
16113,3,1
16114,0,-2
16115,0,1
16116,0,0
16117,1,1
16118,3,-1
16119,0,0
16120,0,1
16121,0,-2
16122,0,1
16123,0,-2
16124,0,0
16125,0,0
16126,0,0
16127,1,2
16128,0,-1
16129,0,0
16130,0,0
16131,1,2
16132,0,-1
16133,1,2
16134,0,1
16135,0,3
16136,3,1
16137,0,3
16138,3,1
16139,0,1
16140,0,1
16141,0,0
16142,0,1
16143,0,1
16144,3,1
16145,0,2
16146,2,1
16147,0,1
16148,2,1
16149,3,0
16150,0,1
16151,1,2
16152,0,1
16153,0,1
16154,0,-2
16155,0,1
16156,0,1
16157,0,-1
16158,0,1
16159,0,1
16160,0,1
16161,0,1
16162,0,0
16163,2,-2
16164,0,1
16165,0,3
16166,0,1
16167,0,1
16168,0,0
16169,0,1
16170,3,-1
16171,0,3
16172,0,1
16173,0,1
16174,0,1
16175,0,1
16176,0,1
16177,0,3
16178,2,-4
16179,0,1
16180,0,1
16181,0,1
16182,0,1
16183,0,1
16184,0,1
16185,1,2
16186,0,1
16187,0,0
16188,1,1
16189,0,0
16190,0,-4
16191,0,2
16192,0,-2
16193,0,1
16194,0,1
16195,3,0
16196,0,1
16197,0,1
16198,0,-3
16199,2,-3
16200,0,1
16201,0,1
16202,0,-2
16203,2,1
16204,2,1
16205,0,1
16206,0,-1
16207,3,1
16208,0,1
16209,0,1
16210,0,-1
16211,3,1
16212,0,0
16213,1,-1
16214,0,0
16215,1,2
16216,0,1
16217,3,1
16218,0,0
16219,0,0
16220,1,2
16221,1,2
16222,3,1
16223,2,-3
16224,1,2
16225,0,1
16226,0,3
16227,0,2
16228,0,0
16229,0,1
16230,0,1
16231,1,1
16232,0,1
16233,3,-1
16234,0,1
16235,0,1
16236,0,0
16237,0,1
16238,0,0
16239,1,2
16240,0,3
16241,0,0
16242,0,1
16243,1,2
16244,1,2
16245,0,1
16246,1,-3
16247,0,0
16248,0,1
16249,0,3
16250,0,0
16251,0,3
16252,2,0
16253,2,1
16254,0,-3
16255,0,0
16256,0,1
16257,2,1
16258,3,1
16259,0,1
16260,0,1
16261,0,0
16262,3,-1
16263,0,-1
16264,0,0
16265,1,0
16266,0,1
16267,0,0
16268,0,1
16269,0,1
16270,0,-1
16271,0,1
16272,0,0
16273,2,-4
16274,0,0
16275,3,1
16276,2,1
16277,0,1
16278,0,2
16279,0,1
16280,0,-2
16281,2,-3
16282,0,1
16283,2,1
16284,0,1
16285,0,-1
16286,3,-1
16287,1,2
16288,0,3
16289,0,-2
16290,0,-1
16291,0,-2
16292,0,1
16293,2,-2
16294,0,1
16295,0,1
16296,0,0
16297,2,-2
16298,0,1
16299,2,1
16300,0,0
16301,3,-1
16302,0,0
16303,0,0
16304,3,-1
16305,0,-4
16306,2,0
16307,2,-2
16308,1,0
16309,1,-1
16310,0,3
16311,0,0
16312,0,0
16313,0,1
16314,3,1
16315,0,1
16316,3,2
16317,0,1
16318,0,1
16319,0,-2
16320,0,-2
16321,2,1
16322,0,1
16323,0,1
16324,0,0
16325,2,0
16326,0,1
16327,0,1
16328,2,-1
16329,0,-1
16330,1,3
16331,3,1
16332,0,-1
16333,0,0
16334,3,-1
16335,0,1
16336,0,-1
16337,2,0
16338,2,1
16339,1,2
16340,0,1
16341,3,1
16342,3,0
16343,0,1
16344,0,-1
16345,0,-1
16346,0,-1
16347,0,1
16348,0,-2
16349,0,0
16350,0,0
16351,2,1
16352,0,1
16353,0,1
16354,0,1
16355,0,-1
16356,0,0
16357,2,2
16358,0,3
16359,0,0
16360,0,-1
16361,2,0
16362,0,0
16363,0,0
16364,0,1
16365,0,1
16366,0,1
16367,1,2
16368,0,0
16369,0,1
16370,2,0
16371,2,1
16372,0,1
16373,0,-2
16374,0,1
16375,0,-1
16376,3,1
16377,0,-1
16378,2,-1
16379,3,3
16380,0,-3
16381,2,1
16382,2,0
16383,0,0
16384,2,0
16385,0,1
16386,0,1
16387,0,1
16388,0,-1
16389,0,1
16390,0,-2
16391,0,1
16392,0,1
16393,0,1
16394,0,-1
16395,1,2
16396,3,0
16397,0,1
16398,0,3
16399,0,0
16400,0,-1
16401,0,1
16402,0,-1
16403,0,1
16404,0,-1
16405,0,-1
16406,2,-2
16407,1,3
16408,3,-1
16409,0,-1
16410,3,0
16411,0,0
16412,0,1
16413,0,1
16414,1,3
16415,0,0
16416,0,0
16417,0,1
16418,1,3
16419,0,0
16420,0,2
16421,0,1
16422,3,1
16423,0,1
16424,0,1
16425,0,1
16426,0,0
16427,0,1
16428,0,1
16429,1,-4
16430,0,1
16431,0,1
16432,3,1
16433,0,3
16434,0,0
16435,0,-3
16436,0,1
16437,0,0
16438,0,0
16439,0,1
16440,0,-1
16441,0,0
16442,0,-2
16443,0,1
16444,0,1
16445,0,-1
16446,1,2
16447,0,0
16448,0,1
16449,0,3
16450,2,-1
16451,0,1
16452,0,1
16453,0,-2
16454,3,2
16455,0,1
16456,1,3
16457,0,0
16458,3,1
16459,0,1
16460,0,0
16461,0,-1
16462,0,1
16463,0,-1
16464,0,1
16465,3,1
16466,0,0
16467,0,1
16468,1,0
16469,2,0
16470,0,1
16471,0,-1
16472,0,1
16473,3,-2
16474,0,-1
16475,0,1
16476,0,-3
16477,0,3
16478,2,0
16479,1,1
16480,0,-4
16481,0,0
16482,1,0
16483,0,-3
16484,0,0
16485,0,-1
16486,0,-1
16487,1,2
16488,3,1
16489,0,1
16490,0,-1
16491,1,1
16492,3,1
16493,0,1
16494,0,0
16495,0,1
16496,3,3
16497,0,0
16498,0,1
16499,0,1
16500,3,0
16501,0,3
16502,0,1
16503,0,1
16504,0,1
16505,3,1
16506,0,-2
16507,0,0
16508,0,1
16509,0,1
16510,0,-1
16511,0,1
16512,0,3
16513,0,1
16514,0,-1
16515,0,1
16516,1,-2
16517,0,-2
16518,0,1
16519,0,0
16520,2,-2
16521,0,1
16522,3,-2
16523,0,2
16524,0,1
16525,3,1
16526,0,0
16527,3,1
16528,0,1
16529,1,3
16530,1,2
16531,0,1
16532,1,1
16533,0,1
16534,0,0
16535,0,-3
16536,0,-1
16537,0,1
16538,0,1
16539,1,1
16540,0,1
16541,0,1
16542,0,0
16543,0,1
16544,3,0
16545,0,-2
16546,0,1
16547,1,2
16548,0,0
16549,0,1
16550,0,1
16551,0,-1
16552,0,1
16553,3,0
16554,0,1
16555,0,1
16556,0,1
16557,0,1
16558,0,1
16559,3,-1
16560,0,-1
16561,3,1
16562,0,0
16563,0,1
16564,0,-1
16565,0,1
16566,0,-1
16567,3,0
16568,0,1
16569,0,1
16570,0,1
16571,0,1
16572,0,0
16573,0,-1
16574,0,-2
16575,0,1
16576,2,0
16577,0,1
16578,0,1
16579,0,1
16580,0,3
16581,0,1
16582,0,1
16583,0,1
16584,0,0
16585,0,1
16586,0,1
16587,0,1
16588,0,1
16589,0,1
16590,0,1
16591,1,2
16592,0,1
16593,0,0
16594,0,1
16595,0,1
16596,0,0
16597,0,-1
16598,0,1
16599,1,1
16600,0,1
16601,0,0
16602,2,1
16603,3,1
16604,0,-1
16605,0,1
16606,0,0
16607,0,-2
16608,0,1
16609,1,-2
16610,0,-2
16611,0,1
16612,0,1
16613,0,0
16614,3,1
16615,1,1
16616,3,1
16617,0,-3
16618,0,2
16619,0,2
16620,0,1
16621,0,0
16622,0,1
16623,0,1
16624,0,-2
16625,0,3
16626,0,0
16627,1,2
16628,1,2
16629,1,2
16630,3,1
16631,0,-4
16632,1,-1
16633,0,1
16634,0,2
16635,1,1
16636,2,-1
16637,0,1
16638,0,-2
16639,3,-1
16640,0,1
16641,0,1
16642,0,-4
16643,0,0
16644,0,1
16645,2,1
16646,0,1
16647,0,0
16648,0,1
16649,0,1
16650,0,1
16651,0,-7
16652,0,-3
16653,0,-3
16654,0,0
16655,0,-1
16656,0,0
16657,0,1
16658,0,1
16659,0,0
16660,0,0
16661,0,0
16662,0,0
16663,0,1
16664,0,1
16665,0,0
16666,1,2
16667,0,1
16668,0,3
16669,0,-1
16670,1,2
16671,0,-1
16672,0,0
16673,0,0
16674,0,3
16675,0,-3
16676,0,-3
16677,0,-1
16678,1,2
16679,0,-2
16680,0,0
16681,0,1
16682,0,1
16683,0,1
16684,0,0
16685,0,-2
16686,0,-1
16687,0,0
16688,0,-1
16689,0,1
16690,0,1
16691,0,-1
16692,1,2
16693,0,1
16694,0,1
16695,1,2
16696,0,1
16697,0,-1
16698,0,3
16699,1,1
16700,0,1
16701,2,1
16702,2,3
16703,0,1
16704,0,0
16705,0,3
16706,0,0
16707,0,0
16708,0,1
16709,0,1
16710,0,1
16711,0,1
16712,0,2
16713,0,-4
16714,2,0
16715,0,1
16716,0,1
16717,0,0
16718,0,-2
16719,0,0
16720,0,0
16721,0,0
16722,0,0
16723,0,1
16724,3,1
16725,2,0
16726,0,1
16727,0,0
16728,0,1
16729,0,-2
16730,0,-1
16731,0,1
16732,1,1
16733,3,0
16734,0,3
16735,0,1
16736,3,3
16737,1,1
16738,0,2
16739,0,-3
16740,2,0
16741,0,1
16742,0,0
16743,0,-1
16744,0,0
16745,2,-1
16746,0,1
16747,1,-1
16748,0,0
16749,0,1
16750,0,1
16751,0,0
16752,0,1
16753,2,1
16754,0,1
16755,0,1
16756,0,1
16757,2,-1
16758,0,1
16759,3,1
16760,0,3
16761,0,-1
16762,0,0
16763,0,1
16764,0,0
16765,0,3
16766,0,1
16767,2,-1
16768,0,-2
16769,0,-3
16770,0,1
16771,0,0
16772,0,-1
16773,0,1
16774,0,1
16775,1,2
16776,3,1
16777,1,2
16778,0,-1
16779,1,1
16780,1,2
16781,0,-1
16782,1,0
16783,0,-1
16784,0,1
16785,1,0
16786,0,1
16787,0,1
16788,0,0
16789,0,3
16790,0,3
16791,3,3
16792,0,0
16793,0,-1
16794,0,3
16795,0,-1
16796,3,-2
16797,0,0
16798,2,-1
16799,0,-2
16800,0,1
16801,0,1
16802,0,1
16803,0,1
16804,0,0
16805,0,-2
16806,0,1
16807,2,1
16808,0,3
16809,0,0
16810,0,-1
16811,0,0
16812,1,0
16813,2,-1
16814,3,0
16815,0,0
16816,0,0
16817,0,-2
16818,1,2
16819,0,1
16820,0,1
16821,0,1
16822,0,1
16823,1,0
16824,0,1
16825,3,0
16826,0,-1
16827,0,1
16828,2,1
16829,0,-2
16830,0,1
16831,2,-2
16832,0,0
16833,0,-1
16834,3,0
16835,2,-1
16836,0,3
16837,0,0
16838,0,1
16839,1,2
16840,2,0
16841,0,3
16842,3,1
16843,0,0
16844,0,-1
16845,0,0
16846,3,1
16847,0,1
16848,2,0
16849,0,3
16850,0,2
16851,0,2
16852,1,1
16853,0,1
16854,1,3
16855,1,0
16856,0,1
16857,0,1
16858,0,0
16859,0,1
16860,0,2
16861,0,1
16862,0,1
16863,2,0
16864,0,-2
16865,0,2
16866,0,1
16867,0,1
16868,2,-1
16869,0,1
16870,1,1
16871,1,2
16872,0,-4
16873,3,1
16874,2,1
16875,0,3
16876,0,1
16877,0,1
16878,1,0
16879,0,0
16880,0,0
16881,0,2
16882,0,0
16883,0,0
16884,0,3
16885,2,-1
16886,0,0
16887,0,1
16888,0,0
16889,0,1
16890,0,-2
16891,0,1
16892,1,2
16893,1,2
16894,0,0
16895,0,3
16896,0,1
16897,0,0
16898,0,3
16899,0,1
16900,0,0
16901,0,0
16902,0,1
16903,1,2
16904,3,-4
16905,0,1
16906,1,2
16907,0,0
16908,0,-1
16909,0,0
16910,0,0
16911,0,0
16912,0,0
16913,3,0
16914,0,0
16915,0,0
16916,0,0
16917,0,-1
16918,0,1
16919,3,0
16920,0,0
16921,0,1
16922,0,2
16923,0,0
16924,0,0
16925,3,2
16926,0,3
16927,0,1
16928,2,1
16929,0,-3
16930,0,-1
16931,0,0
16932,0,1
16933,0,1
16934,1,1
16935,0,0
16936,0,1
16937,3,1
16938,0,1
16939,0,1
16940,0,1
16941,2,1
16942,3,-2
16943,3,1
16944,0,1
16945,0,0
16946,2,3
16947,0,-1
16948,0,0
16949,0,1
16950,0,-2
16951,2,1
16952,2,1
16953,0,2
16954,0,1
16955,2,1
16956,0,3
16957,3,-1
16958,0,0
16959,0,0
16960,0,-2
16961,2,-2
16962,0,1
16963,1,2
16964,0,3
16965,0,3
16966,0,1
16967,0,1
16968,2,1
16969,0,0
16970,2,1
16971,0,3
16972,1,0
16973,0,0
16974,1,2
16975,0,-1
16976,0,-4
16977,0,0
16978,0,-1
16979,0,1
16980,1,1
16981,0,3
16982,0,3
16983,0,-1
16984,0,0
16985,0,1
16986,0,1
16987,2,1
16988,0,1
16989,0,1
16990,0,0
16991,3,3
16992,0,-2
16993,3,0
16994,0,0
16995,2,1
16996,0,3
16997,0,0
16998,0,0
16999,1,2
17000,0,3
17001,0,1
17002,0,1
17003,2,1
17004,0,1
17005,0,1
17006,0,1
17007,1,2
17008,0,1
17009,0,1
17010,0,1
17011,0,1
17012,1,2
17013,0,-4
17014,0,0
17015,0,0
17016,0,3
17017,1,0
17018,0,1
17019,0,1
17020,0,3
17021,0,1
17022,3,1
17023,0,1
17024,0,1
17025,0,1
17026,0,0
17027,1,2
17028,0,0
17029,0,0
17030,0,0
17031,0,3
17032,1,-1
17033,3,3
17034,0,0
17035,0,0
17036,3,-1
17037,3,0
17038,0,1
17039,3,1
17040,0,1
17041,2,0
17042,0,-1
17043,0,3
17044,0,1
17045,0,1
17046,0,0
17047,1,-2
17048,1,2
17049,0,3
17050,0,0
17051,0,1
17052,3,0
17053,0,0
17054,0,1
17055,0,-1
17056,0,0
17057,2,0
17058,0,1
17059,0,1
17060,0,1
17061,0,-2
17062,0,1
17063,0,-1
17064,0,0
17065,0,1
17066,0,0
17067,0,2
17068,0,-1
17069,1,1
17070,0,1
17071,0,1
17072,0,1
17073,0,-4
17074,2,-1
17075,0,-3
17076,1,2
17077,0,1
17078,0,-1
17079,0,0
17080,2,0
17081,0,1
17082,0,0
17083,0,0
17084,0,1
17085,0,1
17086,0,1
17087,0,1
17088,0,1
17089,0,3
17090,1,0
17091,0,1
17092,0,0
17093,0,3
17094,1,2
17095,0,0
17096,0,1
17097,0,1
17098,1,2
17099,0,1
17100,0,1
17101,0,-1
17102,0,1
17103,0,1
17104,0,1
17105,3,1
17106,0,0
17107,0,1
17108,0,-2
17109,2,3
17110,0,1
17111,0,1
17112,3,1
17113,0,1
17114,1,2
17115,0,1
17116,0,-2
17117,0,1
17118,0,1
17119,0,1
17120,0,1
17121,0,1
17122,0,2
17123,0,-1
17124,0,1
17125,3,2
17126,1,2
17127,0,1
17128,0,-1
17129,0,-1
17130,0,1
17131,0,1
17132,0,0
17133,2,1
17134,2,0
17135,0,1
